id,jp_addr,tipo,destino,bytes,original,traduccion,notas
270,0x444F,redirect,0x41C7,31,Who knows.  Could be a bluff.{0D},Quién sabe. Podría ser bait.,1 isla(s) 91 inline
271,0x447C,redirect,0x41E6,6,....{0D},,
272,0x4483,redirect,0x41EC,2,{0D},,
273,0x44A4,redirect,0x41EE,2,{0D},,
274,0x44B3,redirect,0x41F0,2,{0D},,
275,0x44C0,redirect,0x41F2,2,{0D},,
276,0x44ED,redirect,0x41F4,2,{0D},,
277,0x44FC,redirect,0x41F6,2,{0D},,
278,0x4521,redirect,0x41F8,2,{0D},,
279,0x4528,redirect,0x41FA,2,{0D},,
280,0x457D,redirect,0x41FC,2,{0D},,
281,0x458C,redirect,0x41FE,2,{0D},,
282,0x459F,redirect,0x4200,2,{0D},,1 isla(s) 91 inline
283,0x45DE,redirect,0x4205,2,{0D},,
284,0x4609,redirect,0x4207,2,{0D},,
285,0x4666,redirect,0x4209,2,{0D},,
286,0x46C5,redirect,0x420B,2,{0D},,
287,0x46D8,redirect,0x420D,2,{0D},,
288,0x4709,redirect,0x420F,2,{0D},,
289,0x476E,redirect,0x4211,2,{0D},,
290,0x479B,redirect,0x4213,2,{0D},,
291,0x47C2,redirect,0x4215,29,"Sure, we can go back to HQ.{0D}","Claro, podemos volver a la Base.",1 isla(s) 91 inline
292,0x47DF,redirect,0x4235,21,Hojo's house it is.{0D},Esto es la casa de Hojo.,
293,0x47F4,redirect,0x424A,21,Let's go see Karen.{0D},Vamos a ver a Karen.,
294,0x4813,redirect,0x425F,31,You think that's where it is?{0D},¿Te parece que es ahí?,1 isla(s) 91 inline
295,0x4834,redirect,0x427E,12,Ed's House{0D},La casa de Ed,1 isla(s) 91 inline
296,0x483B,redirect,0x428D,60,"The informant's waiting, Jonathan. \nWe need to get to AMM!{0D}","El informante espera, Jonathan.\n¡Necesitamos llegar a AMM!",1 isla(s) 91 inline
297,0x4872,redirect,0x42CC,64,We don't have time to hang\naround my house.  Let's get to\nAMM!{0D},No tenemos tiempo para\nquedarnos en mi casa.\n¡Vayamos a AMM!,1 isla(s) 91 inline
298,0x48A3,redirect,0x430F,25,I guess we can do that.{0D},Creo que podemos hacer eso.,
299,0x48B6,redirect,0x4328,38,You wanna drop in at my house?\nFine.{0D},¿Quieres pasar por mi casa?\nEstá bien.,1 isla(s) 91 inline
300,0x48DB,redirect,0x4351,2,{0D},,
301,0x4900,redirect,0x4353,2,{0D},,
302,0x491B,redirect,0x4355,48,There's definitely something about\nthat place.{0D},Definitivamente hay algo\nen ese lugar.,1 isla(s) 91 inline
303,0x493A,redirect,0x4388,57,Let's get over to BCCH and try the\npharmacy's computer.{0D},Vamos al BCCH y probemos\nla computadora de la farmacia.,2 isla(s) 91 inline
304,0x4963,redirect,0x43C7,38,A hospital at this time of night....{0D},Un hospital a esta hora\nde la noche....,1 isla(s) 91 inline
305,0x4980,redirect,0x43F0,43,We don't have a choice.  This can't\nwait.{0D},No tenemos opción.\nEsto no puede esperar.,1 isla(s) 91 inline
306,0x499B,redirect,0x441E,13,BCCH it is.{0D},El BCCH.,
307,0x49B4,redirect,0x442B,5,AMM{0D},,
308,0x49BB,redirect,0x4430,57,The informant's waiting for us. \nLet's get over to AMM!{0D},El informante nos está esperando.\n¡Vamos a AMM!,2 isla(s) 91 inline
309,0x49F0,redirect,0x446F,45,Now we find out who the hell this\njoker is.{0D},Ahora descubriremos quién carajos es\n este payaso.,2 isla(s) 91 inline
310,0x4A0D,redirect,0x44A2,21,That's a good idea.{0D},Esa es una buena idea.,2 isla(s) 91 inline
311,0x4A30,redirect,0x44BD,34,Let's see what's going on at HQ.{0D},Veamos qué está pasando en la Base.,1 isla(s) 91 inline
312,0x4A4D,redirect,0x44E2,2,{0D},,
313,0x4A6C,redirect,0x44E4,2,{0D},,
314,0x4AA3,redirect,0x44E6,2,{0D},,
315,0x4AEA,redirect,0x44E8,2,{0D},,
316,0x4B0B,redirect,0x44EA,2,{0D},,
317,0x4B8C,redirect,0x44EC,2,{0D},,1 isla(s) 91 inline
318,0x4BE9,redirect,0x44F1,2,{0D},,
319,0x4C66,redirect,0x44F3,42,Do you want to use the autosave\nfeature?{0D},¿Quiere usar la función de\nguardado automático?,1 isla(s) 91 inline
320,0x4C95,redirect,0x4520,5,Yes{0D},Sí,1 isla(s) 91 inline
321,0x4CAC,redirect,0x452B,17,Now loading....{0D},Cargando...,
322,0x4CBB,redirect,0x453C,35,An error occurred during loading.{0D},Un error ocurrió durante la carga.,
323,0x4CDC,redirect,0x455F,14,File loaded.{0D},Archivo cargado.,
324,0x4CED,redirect,0x456D,24,\nI{D0}{06}{83}v{83}j{83}{93}{83}O{89}{E6}{96}{CA}{82}{C9}{96}{DF}{82}{E9}{0D},,1 isla(s) 91 inline
325,0x4D04,inplace,0x4D04,10,telop.pak,,sin codigo 91: revisar
326,0x4D0E,inplace,0x4D0E,12,sm_x107.pak,,sin codigo 91: revisar
327,0x4D1A,inplace,0x4D1A,9,yure.pak,,sin codigo 91: revisar
328,0x4D23,inplace,0x4D23,9,star.pak,,sin codigo 91: revisar
329,0x4D2C,inplace,0x4D2C,8,tel.pak,,sin codigo 91: revisar
330,0x4D34,inplace,0x4D34,10,flash.pak,,sin codigo 91: revisar
331,0x4D3E,inplace,0x4D3E,11,elback.pak,,sin codigo 91: revisar
332,0x4D49,inplace,0x4D49,5,elv1,,sin codigo 91: revisar
333,0x4D4E,inplace,0x4D4E,13,elback_f.pak,,sin codigo 91: revisar
334,0x4D5B,inplace,0x4D5B,12,3sukumi.pak,,sin codigo 91: revisar
