offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0xC40A98,0xC40AA0,8,ascii,821,SCIPPDTS,si,,
0xC40AC8,0xC40AD4,12,ascii,821,SCIPPDTS(A,si,,
0xC40AF8,0xC40B04,12,ascii,821,SDNSSDTS4A,si,,
0xC40B58,0xC40B64,12,ascii,821,SCIPPDTSPA,si,,
0xC80A38,0xC80A44,12,ascii,837,"SCIPPDTS,B",si,,
0xC80A98,0xC80AA4,12,ascii,837,SCIPPDTSTB,si,,
0xC80AC8,0xC80AD4,12,ascii,837,SCIPPDTShB,si,,
0xC80AF8,0xC80B04,12,ascii,837,SDNSSDTSlB,si,,
0xC90E66,0xC90E6C,6,ascii,841,d'RvB6,si,,
0xC9CD31,0xC9CD37,6,ascii,843,"1T3!2""",,,
0xCC0B28,0xCC0B30,8,ascii,851,SDNSSDTS,si,,
0xCC0B58,0xCC0B60,8,ascii,851,SCIPPDTS,si,,
0xCC0B88,0xCC0B90,8,ascii,851,SCIPPDTS,si,,
0xCC0BB8,0xCC0BC0,8,ascii,851,SCIPPDTS,si,,
0xCC0BE8,0xCC0BF0,8,ascii,851,SCIPPDTS,si,,
0xCE9F3A,0xCE9F40,6,ascii,862,d'RvB6,si,,
0xD00C18,0xD00C24,12,ascii,870,SCIPPDTStE,si,,
0xD00C48,0xD00C54,12,ascii,870,SDNSSDTSxE,si,,
0xD00C78,0xD00C80,8,ascii,870,SCIPPDTS,si,,
0xD00CA8,0xD00CB0,8,ascii,870,SCIPPDTS,si,,
0xD39DBA,0xD39DC0,6,ascii,890,"""!22&c",,,
0xD39DD2,0xD39DD9,7,ascii,890,"22""23A(",,,
0xD40B28,0xD40B30,8,ascii,892,SCIPPDTS,si,,
0xD40B58,0xD40B60,8,ascii,892,SCIPPDTS,si,,
0xD40B88,0xD40B90,8,ascii,892,SCIPPDTS,si,,
0xD40BB8,0xD40BC0,8,ascii,892,SCIPPDTS,si,,
0xD40BE8,0xD40BF0,8,ascii,892,SCIPPDTS,si,,
0xD6DBEA,0xD6DBF0,6,ascii,905,"%"" !A2",,,
0xD80A98,0xD80AA0,8,ascii,911,SCIPPDTS,si,,
0xD80AC8,0xD80AD0,8,ascii,911,SCIPPDTS,si,,
0xD80AF8,0xD80B04,12,ascii,911,SCIPPDTS0H,si,,
0xD80B28,0xD80B34,12,ascii,911,SCIPPDTSDH,si,,
0xD80B58,0xD80B64,12,ascii,911,SCIPPDTSXH,si,,
0xDA965C,0xDA9669,13,ascii,921,"!""!%5R55dE34'",si,,
0xDA96EA,0xDA96F0,6,ascii,921, 3BE4T,,si,
0xDC0A68,0xDC0A74,12,ascii,927,SCIPPDTS4I,si,,
0xDC0A98,0xDC0AA4,12,ascii,927,SCIPPDTSHI,si,,
0xDC0AF8,0xDC0B04,12,ascii,927,SCIPPDTSpI,si,,
0xDC0B28,0xDC0B30,8,ascii,927,SCIPPDTS,si,,
0xE00A98,0xE00AA4,12,ascii,942,SCIPPDTStJ,si,,
0xE00AC8,0xE00AD0,8,ascii,942,SCIPPDTS,si,,
0xE00AF8,0xE00B00,8,ascii,942,SCIPPDTS,si,,
0xE00B28,0xE00B30,8,ascii,942,SCIPPDTS,si,,
0xE0BF77,0xE0BF7D,6,ascii,944,t%BDEQ,,,
0xE40A98,0xE40AA0,8,ascii,957,SCIPPDTS,si,,
0xE40AC8,0xE40AD0,8,ascii,957,SCIPPDTS,si,,
0xE40AF8,0xE40B00,8,ascii,957,SCIPPDTS,si,,
0xE40B28,0xE40B30,8,ascii,957,SCIPPDTS,si,,
0xE40B58,0xE40B60,8,ascii,957,SCIPPDTS,si,,
0xE80A68,0xE80A70,8,ascii,973,SCIPPDTS,si,,
0xE80A98,0xE80AA0,8,ascii,973,SCIPPDTS,si,,
0xE80AC8,0xE80AD0,8,ascii,973,SCIPPDTS,si,,
0xE80AF8,0xE80B00,8,ascii,973,SCIPPDTS,si,,
0xE80B28,0xE80B30,8,ascii,973,SCIPPDTS,si,,
0xEC0BB8,0xEC0BC0,8,ascii,988,SCIPPDTS,si,,
0xEC0BE8,0xEC0BF0,8,ascii,988,SCIPPDTS,si,,
0xEC0C18,0xEC0C20,8,ascii,988,SDNSSDTS,si,,
0xEC0C48,0xEC0C50,8,ascii,988,SCIPPDTS,si,,
0xEC0C78,0xEC0C80,8,ascii,988,SCIPPDTS,si,,
0xEFB23E,0xEFB245,7,ascii,1007,3AF3E1',,,
0xEFB28F,0xEFB295,6,ascii,1007,A 5Ta&,,,
0xF00B88,0xF00B90,8,ascii,1009,SCIPPDTS,si,,
0xF00BB8,0xF00BC4,12,ascii,1009,SCIPPDTS(P,si,,
0xF00C18,0xF00C24,12,ascii,1009,SCIPPDTSPP,si,,
0xF00C48,0xF00C54,12,ascii,1009,SCIPPDTSdP,si,,
0xF080C8,0xF080CE,6,ascii,1012,d'RvB6,si,,
0xF47964,0xF4796A,6,ascii,1031,d'RvB6,si,,
0xF5BF0E,0xF5BF14,6,ascii,1037,d'RvB6,si,,
0xF80A68,0xF80A74,12,ascii,1045,SCIPPDTSlR,si,,
0xF80A98,0xF80AA0,8,ascii,1045,SCIPPDTS,si,,
0xF80AC8,0xF80AD0,8,ascii,1045,SCIPPDTS,si,,
0xF80AF8,0xF80B00,8,ascii,1045,SCIPPDTS,si,,
0xF80B28,0xF80B30,8,ascii,1045,SCIPPDTS,si,,
0xF88488,0xF88491,9,ascii,1046,"/""/BDCd%'",,,
0xFA590C,0xFA5913,7,ascii,1053,"!""PCD4D",,,
0xFA8FD0,0xFA8FD6,6,ascii,1054,d'RvB6,si,,
0xFC0A38,0xFC0A40,8,ascii,1060,SCIPPDTS,si,,
0xFC0A68,0xFC0A70,8,ascii,1060,SCIPPDTS,si,,
0xFC0A98,0xFC0AA0,8,ascii,1060,SCIPPDTS,si,,
0xFC0AC8,0xFC0AD0,8,ascii,1060,SCIPPDTS,si,,
0xFC0AF8,0xFC0B00,8,ascii,1060,SCIPPDTS,si,,
0xFEB0D8,0xFEB0DF,7,ascii,1069,"""3A14T!",,,
0x1000B28,0x1000B31,9,ascii,1074,SCIPPDTS,si,,
0x1000B58,0x1000B60,8,ascii,1074,SCIPPDTS,si,,
0x1000B88,0x1000B94,12,ascii,1074,SCIPPDTS(U,si,,
0x1000BE8,0x1000BF4,12,ascii,1074,SDNSSDTSPU,si,,
0x1040A38,0x1040A40,8,ascii,1092,SCIPPDTS,si,,
0x1040A68,0x1040A74,12,ascii,1092,"SCIPPDTS,V",si,,
0x1040AC8,0x1040AD4,12,ascii,1092,SCIPPDTSTV,si,,
0x1040AF8,0x1040B04,12,ascii,1092,SCIPPDTShV,si,,
0x1080AC8,0x1080AD4,12,ascii,1107,SCIPPDTSlW,si,,
0x1080AF8,0x1080B00,8,ascii,1107,SCIPPDTS,si,,
0x1080B28,0x1080B30,8,ascii,1107,SCIPPDTS,si,,
0x1080B58,0x1080B60,8,ascii,1107,SCIPPDTS,si,,
0x1080B88,0x1080B90,8,ascii,1107,SCIPPDTS,si,,
0x109E266,0x109E26C,6,ascii,1115,YR6ete,si,,
0x109E310,0x109E316,6,ascii,1115,Kl7?(3,,,
0x10CDD6E,0x10CDD74,6,ascii,1127,Kl7?(3,,,
0x1100AF8,0x1100B04,12,ascii,1141,SDNSSDTS0Z,si,,
0x1100B58,0x1100B64,12,ascii,1141,SCIPPDTSPZ,si,,
0x1100B88,0x1100B94,12,ascii,1141,SCIPPDTSdZ,si,,
0x1100BB8,0x1100BC4,12,ascii,1141,SCIPPDTSxZ,si,,
0x1116664,0x111666A,6,ascii,1147,"CUR6""""",,,
0x1140AF8,0x1140B00,8,ascii,1159,SCIPPDTS,si,,
0x1140B28,0x1140B30,8,ascii,1159,SCIPPDTS,si,,
0x1140B58,0x1140B60,8,ascii,1159,SCIPPDTS,si,,
0x1140B88,0x1140B90,8,ascii,1159,SCIPPDTS,si,,
0x1140BB8,0x1140BC0,8,ascii,1159,SCIPPDTS,si,,
0x115089B,0x11508A1,6,ascii,1163,3B17QE,,,
0x1180AF8,0x1180B00,8,ascii,1177,SCIPPDTS,si,,
0x1180B28,0x1180B30,8,ascii,1177,SCIPPDTS,si,,
0x11C0BB8,0x11C0BC0,8,ascii,1194,SCIPPDTS,si,,
0x11C0BE8,0x11C0BF0,8,ascii,1194,SCIPPDTS,si,,
0x11C0C18,0x11C0C20,8,ascii,1194,SCIPPDTS,si,,
0x11C0C48,0x11C0C50,8,ascii,1194,SCIPPDTS,si,,
0x11C0C78,0x11C0C80,8,ascii,1194,SCIPPDTS,si,,
0x11EBDBA,0x11EBDC1,7,ascii,1209,"""%! "" '",,,
0x1200A98,0x1200AA0,8,ascii,1216,SCIPPDTS,si,,
0x1200AC8,0x1200AD0,8,ascii,1216,SCIPPDTS,si,,
0x1200AF8,0x1200B00,8,ascii,1216,SCIPPDTS,si,,
0x1200B28,0x1200B30,8,ascii,1216,SCIPPDTS,si,,
0x1240A98,0x1240AA0,8,ascii,1232,SCIPPDTS,si,,
0x1240AC8,0x1240AD4,12,ascii,1232,SCIPPDTS0a,si,,
0x1240AF8,0x1240B04,12,ascii,1232,SCIPPDTSDa,si,,
0x1240B28,0x1240B34,12,ascii,1232,SCIPPDTSXa,si,,
0x1240B58,0x1240B64,12,ascii,1232,SCIPPDTSla,si,,
0x126731B,0x1267321,6,ascii,1241,/54%r),,,
0x1284A88,0x1284A91,9,ascii,1248,"4BTfeE""C&",,,
0x12A3903,0x12A3909,6,ascii,1256,! CFdS,,,
0x13197BC,0x13197C2,6,ascii,1287,CEAST%,,,
0x1340BE8,0x1340BF0,8,ascii,1301,SDNSSDTS,si,,
0x1340C18,0x1340C20,8,ascii,1301,SCIPPDTS,si,,
0x1340C48,0x1340C54,12,ascii,1301,SCIPPDTS g,si,,
0x1340C78,0x1340C84,12,ascii,1301,SCIPPDTS4g,si,,
0x1340CA8,0x1340CB4,12,ascii,1301,SCIPPDTSHg,si,,
0x1377BAE,0x1377BB7,9,ascii,1319,.BSUTDFf4,,,
0x1380B28,0x1380B34,12,ascii,1323,SCIPPDTSth,si,,
0x1380B58,0x1380B60,8,ascii,1323,SCIPPDTS,si,,
0x1380B88,0x1380B90,8,ascii,1323,SCIPPDTS,si,,
0x1380BB8,0x1380BC0,8,ascii,1323,SCIPPDTS,si,,
0x1380BE8,0x1380BF0,8,ascii,1323,SCIPPDTS,si,,
0x1382984,0x138298A,6,ascii,1324,d'RvB6,si,,
0x1384704,0x138470A,6,ascii,1325,d'RvB6,si,,
0x13A0B77,0x13A0B7D,6,ascii,1334,A!6R6D,,,
0x13AF3A2,0x13AF3A8,6,ascii,1338,d'RvB6,si,,
0x13EB1DA,0x13EB1E0,6,ascii,1353,d'RvB6,si,,
0x13F9517,0x13F951D,6,ascii,1358,C13D ',,,
0x1400C78,0x1400C80,8,ascii,1361,SCIPPDTS,si,,
0x1400CA8,0x1400CB0,8,ascii,1361,SCIPPDTS,si,,
0x1400CD8,0x1400CE0,8,ascii,1361,SCIPPDTS,si,,
0x1400D08,0x1400D14,12,ascii,1361,SCIPPDTS l,si,,
0x1400D38,0x1400D44,12,ascii,1361,SCIPPDTS4l,si,,
0x140D095,0x140D09B,6,ascii,1365,AV3Ft%,,,
0x1440C48,0x1440C50,8,ascii,1386,SCIPPDTS,si,,
0x1440C78,0x1440C80,8,ascii,1386,SCIPPDTS,si,,
0x1440CA8,0x1440CB0,8,ascii,1386,SCIPPDTS,si,,
0x1440CD8,0x1440CE1,9,ascii,1386,SCIPPDTS,si,,
0x1440D08,0x1440D10,8,ascii,1386,SCIPPDTS,si,,
0x1465BAE,0x1465BB4,6,ascii,1400,d'RvB6,si,,
0x1467CAC,0x1467CB2,6,ascii,1401,d'RvB6,si,,
0x1480BB8,0x1480BC4,12,ascii,1410,SCIPPDTS|o,si,,
0x1480BE8,0x1480BF0,8,ascii,1410,SDNSSDTS,si,,
0x1480C18,0x1480C20,8,ascii,1410,SCIPPDTS,si,,
0x1480C48,0x1480C50,8,ascii,1410,SCIPPDTS,si,,
0x1480C78,0x1480C80,8,ascii,1410,SCIPPDTS,si,,
0x14C0BB8,0x14C0BC4,12,ascii,1431,SCIPPDTS q,si,,
0x14C0BE8,0x14C0BF4,12,ascii,1431,SCIPPDTS4q,si,,
0x14C0C18,0x14C0C24,12,ascii,1431,SCIPPDTSHq,si,,
0x14C0C48,0x14C0C54,12,ascii,1431,SDNSSDTSXq,si,,
0x14CA69E,0x14CA6A4,6,ascii,1435,d'RvB6,si,,
0x1500BE8,0x1500BF0,8,ascii,1452,SCIPPDTS,si,,
0x1500C18,0x1500C20,8,ascii,1452,SCIPPDTS,si,,
0x1500C48,0x1500C51,9,ascii,1452,SCIPPDTS,si,,
0x1500C78,0x1500C80,8,ascii,1452,SCIPPDTS,si,,
0x1500CA8,0x1500CB4,12,ascii,1452,SCIPPDTS(s,si,,
0x1580AC8,0x1580AD0,8,ascii,1492,SCIPPDTS,si,,
0x1580AF8,0x1580B00,8,ascii,1492,SDNSSDTS,si,,
0x1580B28,0x1580B30,8,ascii,1492,SCIPPDTS,si,,
0x1580B58,0x1580B60,8,ascii,1492,SCIPPDTS,si,,
0x1580B88,0x1580B90,8,ascii,1492,SCIPPDTS,si,,
0x1584674,0x158467A,6,ascii,1493,d'RvB6,si,,
0x15AF860,0x15AF866,6,ascii,1505,d'RvB6,si,,
0x15C0AF8,0x15C0B00,8,ascii,1509,SCIPPDTS,si,,
0x15C0B28,0x15C0B30,8,ascii,1509,SCIPPDTS,si,,
0x15C0B58,0x15C0B60,8,ascii,1509,SCIPPDTS,si,,
0x15C0BB8,0x15C0BC4,12,ascii,1509,SCIPPDTS8w,si,,
0x15D504E,0x15D5055,7,ascii,1514,"""1C4A""5",,,
0x15D509F,0x15D50A5,6,ascii,1514,"""C!""A3",,,
0x1600AF8,0x1600B04,12,ascii,1527,SCIPPDTSPx,si,,
0x1600B28,0x1600B34,12,ascii,1527,SCIPPDTSdx,si,,
0x1600B58,0x1600B64,12,ascii,1527,SCIPPDTSxx,si,,
0x1600B88,0x1600B90,8,ascii,1527,SCIPPDTS,si,,
0x1600BB8,0x1600BC0,8,ascii,1527,SCIPPDTS,si,,
0x160A829,0x160A82F,6,ascii,1529,"""d""2BB",,,
0x1644AE9,0x1644AF1,8,ascii,1545,"2C1T""33'",,,
0x165FE48,0x165FE4E,6,ascii,1553,CR4RUC,,,
0x16B13F3,0x16B13F9,6,ascii,1576,OV%fDR,,,
0x16C0AF8,0x16C0B00,8,ascii,1581,SCIPPDTS,si,,
0x16C0B28,0x16C0B30,8,ascii,1581,SCIPPDTS,si,,
0x16C0B58,0x16C0B60,8,ascii,1581,SCIPPDTS,si,,
0x16C0B88,0x16C0B90,8,ascii,1581,SCIPPDTS,si,,
0x16C0BB8,0x16C0BC0,8,ascii,1581,SCIPPDTS,si,,
0x16E88C2,0x16E88C8,6,ascii,1592,au3S3!,,,
0x1740A68,0x1740A70,8,ascii,1615,SCIPPDTS,si,,
0x1740A98,0x1740AA0,8,ascii,1615,SCIPPDTS,si,,
0x1740AC8,0x1740AD1,9,ascii,1615,SCIPPDTS0,si,,
0x1740AF8,0x1740B01,9,ascii,1615,SCIPPDTSD,si,,
0x1740B28,0x1740B31,9,ascii,1615,SCIPPDTSX,si,,
0x1760393,0x1760399,6,ascii,1623,0ee34&,,,
0x17A9A01,0x17A9A08,7,ascii,1640,?lC?K37,si,,
0x17C0A68,0x17C0A71,9,ascii,1646,SCIPPDTSt,si,,
0x17C0A98,0x17C0AA0,8,ascii,1646,SCIPPDTS,si,,
0x17C0AC8,0x17C0AD0,8,ascii,1646,SCIPPDTS,si,,
0x17C0AF8,0x17C0B00,8,ascii,1646,SCIPPDTS,si,,
0x17C0B28,0x17C0B30,8,ascii,1646,SCIPPDTS,si,,
0x17C3ECB,0x17C3ED2,7,ascii,1647,?lC?K37,si,,
0x17E311E,0x17E3124,6,ascii,1655,YR6ete,si,,
0x17E31BB,0x17E31C2,7,ascii,1655,?lC?K37,si,,
0x17EDE15,0x17EDE1C,7,ascii,1658,?lC?K37,si,,
0x181FBD8,0x181FBDE,6,ascii,1669,Kl7?(3,,,
0x1827ABE,0x1827ACD,15,ascii,1670,0S1U2EUT4c5GR5(,si,,
0x182F7DC,0x182F7E2,6,ascii,1672,YR6ete,si,,
0x182F879,0x182F880,7,ascii,1672,?lC?K37,si,,
0x1840A68,0x1840A70,8,ascii,1676,SCIPPDTS,si,,
0x1840A98,0x1840AA0,8,ascii,1676,SCIPPDTS,si,,
0x1840AC8,0x1840AD0,8,ascii,1676,SCIPPDTS,si,,
0x1840AF8,0x1840B00,8,ascii,1676,SCIPPDTS,si,,
0x1840B28,0x1840B30,8,ascii,1676,SCIPPDTS,si,,
0x18486B0,0x18486BD,13,ascii,1677,"""BFeDEUVeuD4'",si,,
0x184FDB2,0x184FDB8,6,ascii,1679,YR6ete,si,,
0x184FE4F,0x184FE56,7,ascii,1679,?lC?K37,si,,
0x185E659,0x185E660,7,ascii,1683,?lC?K37,si,,
0x1869692,0x186969B,9,ascii,1685,dFG1Tg&R7,,,
0x187A6F6,0x187A6FC,6,ascii,1690,Kl7?(3,,,
0x1880A98,0x1880AA0,8,ascii,1691,SCIPPDTS,si,,
0x1880AC8,0x1880AD0,8,ascii,1691,SCIPPDTS,si,,
0x1880AF8,0x1880B01,9,ascii,1691,SCIPPDTS ,si,,
0x1880B28,0x1880B31,9,ascii,1691,SCIPPDTS4,si,,
0x1880B58,0x1880B61,9,ascii,1691,SCIPPDTSH,si,,
0x18A0244,0x18A024A,6,ascii,1700,Kl7?(3,,,
0x18C0A98,0x18C0AA1,9,ascii,1707,SCIPPDTS8,si,,
0x18C0AC8,0x18C0AD1,9,ascii,1707,SCIPPDTSL,si,,
0x18C0B28,0x18C0B31,9,ascii,1707,SCIPPDTSt,si,,
0x1900A68,0x1900A71,9,ascii,1722,SCIPPDTSP,si,,
0x1900A98,0x1900AA1,9,ascii,1722,SCIPPDTSd,si,,
0x1900AC8,0x1900AD1,9,ascii,1722,SCIPPDTSx,si,,
0x1900AF8,0x1900B00,8,ascii,1722,SCIPPDTS,si,,
0x1900B28,0x1900B30,8,ascii,1722,SCIPPDTS,si,,
0x19205A7,0x19205AE,7,ascii,1730,?lC?K37,si,,
0x1940A38,0x1940A41,9,ascii,1737,SCIPPDTS|,si,,
0x1940A68,0x1940A70,8,ascii,1737,SDNSSDTS,si,,
0x1940A98,0x1940AA0,8,ascii,1737,SCIPPDTS,si,,
0x1940AC8,0x1940AD0,8,ascii,1737,SCIPPDTS,si,,
0x1940AF8,0x1940B00,8,ascii,1737,SCIPPDTS,si,,
0x1980A68,0x1980A70,8,ascii,1751,SCIPPDTS,si,,
0x1980A98,0x1980AA0,8,ascii,1751,SDNSSDTS,si,,
0x1980AC8,0x1980AD0,8,ascii,1751,SCIPPDTS,si,,
0x1980AF8,0x1980B00,8,ascii,1751,SCIPPDTS,si,,
0x1980B28,0x1980B30,8,ascii,1751,SCIPPDTS,si,,
0x19C0A68,0x19C0A70,8,ascii,1766,SCIPPDTS,si,,
0x19C0A98,0x19C0AA0,8,ascii,1766,SCIPPDTS,si,,
0x19C0AC8,0x19C0AD0,8,ascii,1766,SDNSSDTS,si,,
0x19C0AF8,0x19C0B00,8,ascii,1766,SCIPPDTS,si,,
0x19C0B28,0x19C0B30,8,ascii,1766,SCIPPDTS,si,,
0x19E4CF8,0x19E4CFE,6,ascii,1775,d'RvB6,si,,
0x1A00A68,0x1A00A71,9,ascii,1781,SCIPPDTS,si,,
0x1A00A98,0x1A00AA0,8,ascii,1781,SCIPPDTS,si,,
0x1A00AC8,0x1A00AD1,9,ascii,1781,SDNSSDTS(,si,,
0x1A00AF8,0x1A00B01,9,ascii,1781,SCIPPDTS(,si,,
0x1A07A42,0x1A07A48,6,ascii,1783,d'RvB6,si,,
0x1A363F8,0x1A363FE,6,ascii,1794,a%PfF1,,,
0x1A40A68,0x1A40A71,9,ascii,1796,"SCIPPDTS,",si,,
0x1A40AC8,0x1A40AD1,9,ascii,1796,SCIPPDTST,si,,
0x1A40B28,0x1A40B31,9,ascii,1796,SCIPPDTSh,si,,
0x1A80A98,0x1A80AA1,9,ascii,1811,SCIPPDTSl,si,,
0x1A80AC8,0x1A80AD0,8,ascii,1811,SCIPPDTS,si,,
0x1A80AF8,0x1A80B00,8,ascii,1811,SCIPPDTS,si,,
0x1A80B28,0x1A80B30,8,ascii,1811,SDNSSDTS,si,,
0x1A80B58,0x1A80B60,8,ascii,1811,SCIPPDTS,si,,
0x1A9BB26,0x1A9BB2D,7,ascii,1818,"D23""q&(",,,
0x1AC0A98,0x1AC0AA0,8,ascii,1827,SCIPPDTS,si,,
0x1AC0AC8,0x1AC0AD0,8,ascii,1827,SCIPPDTS,si,,
0x1AC0AF8,0x1AC0B00,8,ascii,1827,SDNSSDTS,si,,
0x1AC0B28,0x1AC0B30,8,ascii,1827,SCIPPDTS,si,,
0x1AC0B58,0x1AC0B60,8,ascii,1827,SCIPPDTS,si,,
0x1B00A98,0x1B00AA0,8,ascii,1843,SCIPPDTS,si,,
0x1B00AC8,0x1B00AD1,9,ascii,1843,SCIPPDTS,si,,
0x1B00AF8,0x1B00B00,8,ascii,1843,SDNSSDTS,si,,
0x1B00B28,0x1B00B30,8,ascii,1843,SCIPPDTS,si,,
0x1B00B58,0x1B00B61,9,ascii,1843,SCIPPDTS(,si,,
0x1B18961,0x1B18967,6,ascii,1849,A5F236,,,
0x1B37180,0x1B37189,9,ascii,1857,"/ /243R""&",,,
0x1B40A98,0x1B40AA1,9,ascii,1859,"SCIPPDTS,",si,,
0x1B40B28,0x1B40B31,9,ascii,1859,SCIPPDTST,si,,
0x1B40B58,0x1B40B61,9,ascii,1859,SCIPPDTSh,si,,
0x1B588CA,0x1B588D3,9,ascii,1865,"CDESeU64""",,,
0x1B73BE6,0x1B73BEC,6,ascii,1872,sb4&CC,,,
0x1B73C29,0x1B73C2F,6,ascii,1872,"""tA431",,,
0x1B80A98,0x1B80AA1,9,ascii,1875,SCIPPDTSl,si,,
0x1B80AC8,0x1B80AD1,9,ascii,1875,SDNSSDTSx,si,,
0x1B80AF8,0x1B80B00,8,ascii,1875,SCIPPDTS,si,,
0x1B80B28,0x1B80B30,8,ascii,1875,SCIPPDTS,si,,
0x1B80B58,0x1B80B60,8,ascii,1875,SCIPPDTS,si,,
0x1BC0A98,0x1BC0AA0,8,ascii,1891,SCIPPDTS,si,,
0x1BC0AC8,0x1BC0AD0,8,ascii,1891,SDNSSDTS,si,,
0x1BC0AF8,0x1BC0B00,8,ascii,1891,SCIPPDTS,si,,
0x1BC0B28,0x1BC0B30,8,ascii,1891,SCIPPDTS,si,,
0x1BC0B58,0x1BC0B60,8,ascii,1891,SCIPPDTS,si,,
0x1C00A98,0x1C00AA0,8,ascii,1907,SDNSSDTS,si,,
0x1C00AC8,0x1C00AD0,8,ascii,1907,SCIPPDTS,si,,
0x1C00AF8,0x1C00B01,9,ascii,1907,SCIPPDTS,si,,
0x1C00B28,0x1C00B30,8,ascii,1907,SCIPPDTS,si,,
0x1C00B58,0x1C00B61,9,ascii,1907,SCIPPDTS(,si,,
0x1C304AB,0x1C304B1,6,ascii,1919,3CcC!&,,,
0x1C40AC8,0x1C40AD1,9,ascii,1923,"SCIPPDTS,",si,,
0x1C40B28,0x1C40B31,9,ascii,1923,SCIPPDTST,si,,
0x1C40B58,0x1C40B61,9,ascii,1923,SCIPPDTSh,si,,
0x1C40B88,0x1C40B91,9,ascii,1923,SCIPPDTS|,si,,
0x1C80AC8,0x1C80AD0,8,ascii,1940,SCIPPDTS,si,,
0x1C80AF8,0x1C80B00,8,ascii,1940,SCIPPDTS,si,,
0x1C80B28,0x1C80B30,8,ascii,1940,SCIPPDTS,si,,
0x1C80B58,0x1C80B60,8,ascii,1940,SCIPPDTS,si,,
0x1C80B88,0x1C80B90,8,ascii,1940,SCIPPDTS,si,,
0x1C8E690,0x1C8E696,6,ascii,1943,"-4""415",,,
0x1CC0AC8,0x1CC0AD0,8,ascii,1957,SCIPPDTS,si,,
0x1CC0AF8,0x1CC0B00,8,ascii,1957,SCIPPDTS,si,,
0x1CC0B28,0x1CC0B30,8,ascii,1957,SCIPPDTS,si,,
0x1CC0B58,0x1CC0B60,8,ascii,1957,SCIPPDTS,si,,
0x1D40B28,0x1D40B30,8,ascii,1990,SDNSSDTS,si,,
0x1D40B58,0x1D40B60,8,ascii,1990,SCIPPDTS,si,,
0x1D40B88,0x1D40B90,8,ascii,1990,SCIPPDTS,si,,
0x1D40BB8,0x1D40BC0,8,ascii,1990,SCIPPDTS,si,,
0x1D40BE8,0x1D40BF0,8,ascii,1990,SCIPPDTS,si,,
0x1D6CC9E,0x1D6CCA4,6,ascii,2004,"""O)Y73",,,
0x1D80B28,0x1D80B30,8,ascii,2009,SCIPPDTS,si,,
0x1D80B58,0x1D80B61,9,ascii,2009,SCIPPDTS ,si,,
0x1D80B88,0x1D80B91,9,ascii,2009,SCIPPDTS4,si,,
0x1D80BB8,0x1D80BC1,9,ascii,2009,SCIPPDTSH,si,,
0x1D865AE,0x1D865B4,6,ascii,2011,Kl7?(3,,,
0x1DF96EA,0x1DF96F0,6,ascii,2040,d'RvB6,si,,
0x1E00AC8,0x1E00AD1,9,ascii,2041,SCIPPDTSd,si,,
0x1E00AF8,0x1E00B01,9,ascii,2041,SCIPPDTSx,si,,
0x1E00B28,0x1E00B30,8,ascii,2041,SCIPPDTS,si,,
0x1E00B58,0x1E00B60,8,ascii,2041,SCIPPDTS,si,,
0x1E00B88,0x1E00B90,8,ascii,2041,SCIPPDTS,si,,
0x1E10FB7,0x1E10FBD,6,ascii,2044,56C!OF,,si,
0x1E32347,0x1E3234E,7,ascii,2054,?lC?K37,si,,
0x1E40A98,0x1E40AA0,8,ascii,2058,SCIPPDTS,si,,
0x1E40AC8,0x1E40AD0,8,ascii,2058,SCIPPDTS,si,,
0x1E40AF8,0x1E40B00,8,ascii,2058,SCIPPDTS,si,,
0x1E40B28,0x1E40B30,8,ascii,2058,SCIPPDTS,si,,
0x1E40B58,0x1E40B60,8,ascii,2058,SCIPPDTS,si,,
0x1E80A38,0x1E80A40,8,ascii,2074,SCIPPDTS,si,,
0x1E80A68,0x1E80A70,8,ascii,2074,SCIPPDTS,si,,
0x1E80A98,0x1E80AA0,8,ascii,2074,SCIPPDTS,si,,
0x1E80AC8,0x1E80AD0,8,ascii,2074,SCIPPDTS,si,,
0x1E80AF8,0x1E80B00,8,ascii,2074,SCIPPDTS,si,,
0x1E88AF4,0x1E88AFD,9,ascii,2075,'SGdUg6S',,,
0x1E88B0E,0x1E88B1D,15,ascii,2075,CCeUUTT36R5U5D(,si,,
0x1E88B21,0x1E88B28,7,ascii,2075,4TSt'6,,,
0x1EAC578,0x1EAC581,9,ascii,2084,UE6EBEVf',,,
0x1EAC606,0x1EAC611,11,ascii,2084,3!3TeVVUVd',si,,
0x1EAC612,0x1EAC61B,9,ascii,2084,VgdE4%2!!,,,
0x1EC0B28,0x1EC0B31,9,ascii,2089,SCIPPDTS8,si,,
0x1EC0B58,0x1EC0B61,9,ascii,2089,SCIPPDTSL,si,,
0x1EC0BB8,0x1EC0BC1,9,ascii,2089,SCIPPDTSt,si,,
0x1ED3BD0,0x1ED3BD6,6,ascii,2093,Kl7?(3,,,
0x1EED19F,0x1EED1A5,6,ascii,2101,BCb7IT,,si,
0x1F13F34,0x1F13F3A,6,ascii,2114,d'RvB6,si,,
0x1F33E48,0x1F33E4E,6,ascii,2124,d'RvB6,si,,
0x1F40BB8,0x1F40BC0,8,ascii,2129,SDNSSDTS,si,,
0x1F40BE8,0x1F40BF0,8,ascii,2129,SCIPPDTS,si,,
