offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0x1140AC8,0x1140AD0,8,ascii,1071,SCIPPDTS,si,,
0x1140AF8,0x1140B00,8,ascii,1071,SCIPPDTS,si,,
0x1140B28,0x1140B30,8,ascii,1071,SCIPPDTS,si,,
0x114B1EE,0x114B1F6,8,ascii,1074,bxYHb8Q?,si,,
0x114B270,0x114B276,6,ascii,1074,ctIIqB,si,,
0x1192B6E,0x1192B76,8,ascii,1091,bxYHb8Q?,si,,
0x11A4C67,0x11A4C6D,6,ascii,1095,PeaJpQ,si,,
0x11ABCA1,0x11ABCA7,6,ascii,1097,H|&&ML,si,,
0x11AF563,0x11AF569,6,ascii,1098,PeaJpQ,si,,
0x11B2DD5,0x11B2DDB,6,ascii,1099,H|&&ML,si,,
0x11E4DCF,0x11E4DD5,6,ascii,1110,"1d""!""&",,,
0x11F2E7B,0x11F2E81,6,ascii,1114,H|&&ML,si,,
0x11F6642,0x11F6648,6,ascii,1115,Hb8Y?b,,,
0x11F9E77,0x11F9E7D,6,ascii,1116,H|&&ML,si,,
0x1200A68,0x1200A70,8,ascii,1117,SCIPPDTS,si,,
0x1200A98,0x1200AA0,8,ascii,1117,SCIPPDTS,si,,
0x1200AC8,0x1200AD0,8,ascii,1117,SCIPPDTS,si,,
0x1200AF8,0x1200B04,12,ascii,1117,SCIPPDTS X,si,,
0x1200B28,0x1200B34,12,ascii,1117,SCIPPDTS4X,si,,
0x1208258,0x1208261,9,ascii,1118,EuEUdc52',,,
0x1212A82,0x1212A8A,8,ascii,1121,bxYHb8Q?,si,,
0x1212B04,0x1212B0A,6,ascii,1121,ctIIqB,si,,
0x121D288,0x121D290,8,ascii,1124,bxYHb8Q?,si,,
0x121D30A,0x121D310,6,ascii,1124,ctIIqB,si,,
0x12282BD,0x12282C5,8,ascii,1126,"2SDfEC""&",,,
0x122833B,0x1228345,10,ascii,1126,/1cU55UcU&,si,,
0x1236345,0x123634B,6,ascii,1130,H|&&ML,si,,
0x1239AF0,0x1239AF6,6,ascii,1131,Hb8Y?b,,,
0x1240A68,0x1240A70,8,ascii,1132,SCIPPDTS,si,,
0x1240AC8,0x1240AD4,12,ascii,1132,SCIPPDTS8Y,si,,
0x1240AF8,0x1240B04,12,ascii,1132,SCIPPDTSLY,si,,
0x1259B8E,0x1259B96,8,ascii,1138,bxYHb8Q?,si,,
0x1259C10,0x1259C16,6,ascii,1138,ctIIqB,si,,
0x126BC12,0x126BC18,6,ascii,1142,ctIIqB,si,,
0x126F3B3,0x126F3B9,6,ascii,1143,H|&&ML,si,,
0x1272BED,0x1272BF3,6,ascii,1144,PeaJpQ,si,,
0x12763AD,0x12763B3,6,ascii,1145,H|&&ML,si,,
0x1280A98,0x1280AA4,12,ascii,1147,SCIPPDTSPZ,si,,
0x1280AC8,0x1280AD4,12,ascii,1147,SCIPPDTSdZ,si,,
0x1280AF8,0x1280B04,12,ascii,1147,SCIPPDTSxZ,si,,
0x1280B28,0x1280B30,8,ascii,1147,SCIPPDTS,si,,
0x12B9AEB,0x12B9AF1,6,ascii,1161,PeaJpQ,si,,
0x12C0AC8,0x12C0AD0,8,ascii,1162,SCIPPDTS,si,,
0x12C0AF8,0x12C0B00,8,ascii,1162,SCIPPDTS,si,,
0x12C0B28,0x12C0B30,8,ascii,1162,SCIPPDTS,si,,
0x12C0B58,0x12C0B60,8,ascii,1162,SCTELLEC,,,
0x12C0B88,0x12C0B90,8,ascii,1162,SCIPPDTS,si,,
0x12C4353,0x12C4359,6,ascii,1163,H|&&ML,si,,
0x12D2B2F,0x12D2B35,6,ascii,1166,H|&&ML,si,,
0x12F69D9,0x12F69DF,6,ascii,1176,H|&&ML,si,,
0x13009A8,0x13009B0,8,ascii,1178,SCIPPDTS,si,,
