offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0xF80B58,0xF80B60,8,ascii,980,SCIPPDTS,si,,
0xFC0A98,0xFC0AA0,8,ascii,996,SCIPPDTS,si,,
0xFC0AC8,0xFC0AD0,8,ascii,996,SCIPPDTS,si,,
0xFC0AF8,0xFC0B00,8,ascii,996,SCIPPDTS,si,,
0xFC0B28,0xFC0B30,8,ascii,996,SCIPPDTS,si,,
0xFC0B58,0xFC0B60,8,ascii,996,SCIPPDTS,si,,
0x1000A98,0x1000AA0,8,ascii,1012,SCIPPDTS,si,,
0x1000AC8,0x1000AD1,9,ascii,1012,SCIPPDTS,si,,
0x1000AF8,0x1000B00,8,ascii,1012,SCIPPDTS,si,,
0x1000B28,0x1000B34,12,ascii,1012,SCIPPDTS(P,si,,
0x102B81B,0x102B821,6,ascii,1022,!1!32O,,,
0x1040A98,0x1040AA4,12,ascii,1028,"SCIPPDTS,Q",si,,
0x1040AF8,0x1040B04,12,ascii,1028,SCIPPDTSTQ,si,,
0x1040B28,0x1040B34,12,ascii,1028,SCIPPDTShQ,si,,
0x1040B58,0x1040B64,12,ascii,1028,SCIPPDTS|Q,si,,
0x104B78A,0x104B799,15,ascii,1030,DS4DS36edUeddU(,si,,
0x104B79A,0x104B7A9,15,ascii,1030,VVWvueVgtUguGW(,si,,
0x104B7AA,0x104B7B9,15,ascii,1030,tc5fUUVETC%TB5(,si,,
0x104B81A,0x104B829,15,ascii,1030,UTUdUVWuDFUdEW(,si,,
0x1080BE8,0x1080BF0,8,ascii,1044,SCIPPDTS,si,,
0x1080C18,0x1080C20,8,ascii,1044,SCIPPDTS,si,,
0x1080C48,0x1080C50,8,ascii,1044,SCIPPDTS,si,,
0x1080C78,0x1080C84,12,ascii,1044,SCIPPDTS S,si,,
0x1080CA8,0x1080CB4,12,ascii,1044,SCIPPDTS4S,si,,
0x109F1EA,0x109F1F1,7,ascii,1053,1DdEUB%,,,
0x10C0AC8,0x10C0AD4,12,ascii,1066,SCIPPDTS8T,si,,
0x10C0AF8,0x10C0B04,12,ascii,1066,SCIPPDTSLT,si,,
0x10C0B58,0x10C0B64,12,ascii,1066,SCIPPDTStT,si,,
0x10C0B88,0x10C0B90,8,ascii,1066,SCIPPDTS,si,,
0x1100AC8,0x1100AD0,8,ascii,1084,SCIPPDTS,si,,
0x1100AF8,0x1100B00,8,ascii,1084,SCIPPDTS,si,,
0x1100B28,0x1100B30,8,ascii,1084,SCIPPDTS,si,,
0x1100B58,0x1100B60,8,ascii,1084,SCIPPDTS,si,,
0x1100B88,0x1100B90,8,ascii,1084,SCIPPDTS,si,,
0x11115D7,0x11115DE,7,ascii,1088,fe 2?}H,,,
0x111DF78,0x111DF7F,7,ascii,1092,NHNF0l3,,,
0x11251B7,0x11251C1,10,ascii,1093,"A3CCC2""!!'",si,,
0x11B32EA,0x11B32F0,6,ascii,1130,fXHz0I,,,
0x11C0A98,0x11C0AA4,12,ascii,1132,SCIPPDTSLY,si,,
0x11C0AF8,0x11C0B04,12,ascii,1132,SCIPPDTStY,si,,
0x11C0B28,0x11C0B30,8,ascii,1132,SCIPPDTS,si,,
0x11C0B58,0x11C0B60,8,ascii,1132,SDNSSDTS,si,,
0x11C7651,0x11C7657,6,ascii,1134,l d!7+,,,
0x11CE1EA,0x11CE1F1,7,ascii,1136,50XN0at,,si,
0x11F0064,0x11F006A,6,ascii,1145,"Jbp,?J",,,
0x1200A38,0x1200A44,12,ascii,1148,SCIPPDTSdZ,si,,
0x1200A68,0x1200A74,12,ascii,1148,SCIPPDTSxZ,si,,
0x1200A98,0x1200AA0,8,ascii,1148,SCIPPDTS,si,,
0x1200AC8,0x1200AD0,8,ascii,1148,SCIPPDTS,si,,
0x1200AF8,0x1200B00,8,ascii,1148,SCIPPDTS,si,,
0x1226445,0x122644C,7,ascii,1157,"&!L,!37",,,
0x12299DE,0x12299E5,7,ascii,1158,Hi2JLR7,,,
0x1240A68,0x1240A70,8,ascii,1163,SCIPPDTS,si,,
0x1240A98,0x1240AA0,8,ascii,1163,SCIPPDTS,si,,
0x1240AC8,0x1240AD0,8,ascii,1163,SCIPPDTS,si,,
0x1240AF8,0x1240B00,8,ascii,1163,SCIPPDTS,si,,
0x12681B7,0x12681BF,8,ascii,1171,!1DTDdD6,,,
0x1280A68,0x1280A70,8,ascii,1177,SCIPPDTS,si,,
0x1280A98,0x1280AA0,8,ascii,1177,SCIPPDTS,si,,
0x1280AC8,0x1280AD0,8,ascii,1177,SCIPPDTS,si,,
0x1280AF8,0x1280B00,8,ascii,1177,SCIPPDTS,si,,
0x1280B28,0x1280B30,8,ascii,1177,SCIPPDTS,si,,
0x12840E8,0x12840EE,6,ascii,1178,hAvBIJ,si,,
0x12C0A68,0x12C0A70,8,ascii,1192,SDNSSDTS,si,,
0x12C0A98,0x12C0AA0,8,ascii,1192,SCIPPDTS,si,,
0x12C0AC8,0x12C0AD0,8,ascii,1192,SCIPPDTS,si,,
0x12C0AF8,0x12C0B00,8,ascii,1192,SCIPPDTS,si,,
0x12D23A0,0x12D23A6,6,ascii,1196,hAvBIJ,si,,
0x12E749C,0x12E74A2,6,ascii,1202,hAvBIJ,si,,
0x1300A38,0x1300A41,9,ascii,1207,SCIPPDTS,si,,
0x1300A68,0x1300A70,8,ascii,1207,SDNSSDTS,si,,
0x1300A98,0x1300AA0,8,ascii,1207,SCIPPDTS,si,,
0x1317A20,0x1317A26,6,ascii,1212,Ql34ir,,,
0x131F881,0x131F888,7,ascii,1214,|Co+tz6,si,,
0x134F96F,0x134F975,6,ascii,1225,n/&d3',,,
0x1380A98,0x1380AA4,12,ascii,1236,SCIPPDTSla,si,,
0x1380AC8,0x1380AD0,8,ascii,1236,SDNSSDTS,si,,
0x1380AF8,0x1380B00,8,ascii,1236,SCIPPDTS,si,,
0x1380B28,0x1380B30,8,ascii,1236,SCIPPDTS,si,,
0x1380B58,0x1380B60,8,ascii,1236,SCIPPDTS,si,,
0x13A217C,0x13A2182,6,ascii,1244,hAvBIJ,si,,
0x13A9D53,0x13A9D59,6,ascii,1246,Ia291R,si,,
0x13B8EDA,0x13B8EE0,6,ascii,1250,R+AG70,,,
0x13C0A38,0x13C0A40,8,ascii,1252,SCIPPDTS,si,,
0x13C0A68,0x13C0A70,8,ascii,1252,SCIPPDTS,si,,
0x13C0A98,0x13C0AA0,8,ascii,1252,SCIPPDTS,si,,
0x13C0AC8,0x13C0AD0,8,ascii,1252,SCIPPDTS,si,,
0x13C0AF8,0x13C0B00,8,ascii,1252,SCIPPDTS,si,,
