offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0x1180AC8,0x1180AD0,8,ascii,1038,SCIPPDTS,si,,
0x1180AF8,0x1180B04,12,ascii,1038,SCIPPDTS0R,si,,
0x1180B28,0x1180B34,12,ascii,1038,SDNSSDTSDR,si,,
0x118C081,0x118C087,6,ascii,1041,Lil-Ix,,,
0x11C0A68,0x11C0A74,12,ascii,1053,SCIPPDTS S,si,,
0x11C0A98,0x11C0AA4,12,ascii,1053,SCIPPDTS4S,si,,
0x11C0AC8,0x11C0AD4,12,ascii,1053,SCIPPDTSHS,si,,
0x11C0B28,0x11C0B34,12,ascii,1053,SCIPPDTSpS,si,,
0x1240A98,0x1240AA0,8,ascii,1084,SCIPPDTS,si,,
0x1240AC8,0x1240AD0,8,ascii,1084,SCIPPDTS,si,,
0x1240AF8,0x1240B00,8,ascii,1084,SCIPPDTS,si,,
0x1240B28,0x1240B30,8,ascii,1084,SCIPPDTS,si,,
0x1240B58,0x1240B60,8,ascii,1084,SCIPPDTS,si,,
0x1277EB5,0x1277EBE,9,ascii,1098,Z73ef8Ay ,,,
0x12A9354,0x12A935A,6,ascii,1112,Oiz|Lz,,,
0x12A943A,0x12A9441,7,ascii,1112,(p%o9%3,,,
0x12C0A68,0x12C0A74,12,ascii,1117,SCIPPDTS X,si,,
0x12C0A98,0x12C0AA4,12,ascii,1117,SCIPPDTS4X,si,,
0x12C0AC8,0x12C0AD4,12,ascii,1117,SCIPPDTSHX,si,,
0x12D07A4,0x12D07AA,6,ascii,1121,sIgxEB,,,
0x12E875E,0x12E8764,6,ascii,1127,"JJLnZ,",,,
0x1300AC8,0x1300AD4,12,ascii,1132,SCIPPDTStY,si,,
0x1300AF8,0x1300B00,8,ascii,1132,SCIPPDTS,si,,
0x1300B28,0x1300B30,8,ascii,1132,SDNSSDTS,si,,
0x1300B58,0x1300B60,8,ascii,1132,SCIPPDTS,si,,
0x1314BF4,0x1314BFA,6,ascii,1138,bHbxMR,,,
0x1340A98,0x1340AA0,8,ascii,1148,SCIPPDTS,si,,
0x1340AC8,0x1340AD0,8,ascii,1148,SCIPPDTS,si,,
0x1340AF8,0x1340B00,8,ascii,1148,SCIPPDTS,si,,
0x1340B28,0x1340B30,8,ascii,1148,SDNSSDTS,si,,
0x1340B58,0x1340B60,8,ascii,1148,SCIPPDTS,si,,
0x134AB42,0x134AB48,6,ascii,1151,S  %! ,,,
0x1354CFA,0x1354D00,6,ascii,1154,!M(-?|,,,
0x1380AC8,0x1380AD0,8,ascii,1164,SCIPPDTS,si,,
0x1380AF8,0x1380B00,8,ascii,1164,SDNSSDTS,si,,
0x1380B28,0x1380B30,8,ascii,1164,SCIPPDTS,si,,
0x1380B58,0x1380B60,8,ascii,1164,SCIPPDTS,si,,
0x138E16A,0x138E170,6,ascii,1168,"JzLnZ,",,,
0x1398B8E,0x1398B94,6,ascii,1170,0N451.,,,
0x1400AF8,0x1400B00,8,ascii,1197,SCIPPDTS,si,,
0x1400B28,0x1400B30,8,ascii,1197,SCIPPDTS,si,,
0x140BAA5,0x140BAAB,6,ascii,1200,IwSf5H,,,
0x14222A5,0x14222AB,6,ascii,1205,}U|bTa,,,
0x1440A68,0x1440A70,8,ascii,1212,SCIPPDTS,si,,
0x1440A98,0x1440AA0,8,ascii,1212,SCIPPDTS,si,,
0x1440AC8,0x1440AD0,8,ascii,1212,SDNSSDTS,si,,
0x1440AF8,0x1440B00,8,ascii,1212,SCIPPDTS,si,,
0x1480A38,0x1480A40,8,ascii,1226,SCIPPDTS,si,,
0x1480A68,0x1480A70,8,ascii,1226,SCIPPDTS,si,,
0x1480A98,0x1480AA0,8,ascii,1226,SCIPPDTS,si,,
0x1480AC8,0x1480AD0,8,ascii,1226,SCIPPDTS,si,,
0x1480AF8,0x1480B00,8,ascii,1226,SCIPPDTS,si,,
0x148C003,0x148C009,6,ascii,1229,PNHJRt,,,
0x1497692,0x1497698,6,ascii,1232,W-G!u(,,,
0x14F9DFC,0x14F9E02,6,ascii,1254,"yQ919""",,,
0x1500A38,0x1500A40,8,ascii,1255,SCIPPDTS,si,,
0x1500A68,0x1500A70,8,ascii,1255,SCIPPDTS,si,,
0x1500A98,0x1500AA0,8,ascii,1255,SCIPPDTS,si,,
0x1500AC8,0x1500AD0,8,ascii,1255,SCIPPDTS,si,,
0x1500AF8,0x1500B00,8,ascii,1255,SCIPPDTS,si,,
0x151F5F4,0x151F5FB,7,ascii,1262,jXKrHOZ,,,
0x152AFA6,0x152AFAD,7,ascii,1264,"0RB3C""2",,,
0x152EDE2,0x152EDE8,6,ascii,1265,v7r?V},,,
0x1540A38,0x1540A40,8,ascii,1269,SCIPPDTS,si,,
0x1540A68,0x1540A70,8,ascii,1269,SDNSSDTS,si,,
0x1540A98,0x1540AA1,9,ascii,1269,SCIPPDTS,si,,
0x1540AC8,0x1540AD0,8,ascii,1269,SCIPPDTS,si,,
0x1540AF8,0x1540B04,12,ascii,1269,SCIPPDTS(d,si,,
0x1563495,0x156349B,6,ascii,1277,j%+1?O,,,
0x156AE9A,0x156AEA0,6,ascii,1279,",11Y%%",,,
0x1580A38,0x1580A40,8,ascii,1283,SCIPPDTS,si,,
0x1580A68,0x1580A70,8,ascii,1283,SCIPPDTS,si,,
0x1580A98,0x1580AA4,12,ascii,1283,SDNSSDTS(e,si,,
0x1580AC8,0x1580AD4,12,ascii,1283,"SCIPPDTS,e",si,,
0x15C0A38,0x15C0A40,8,ascii,1297,SCIPPDTS,si,,
0x15C0A68,0x15C0A74,12,ascii,1297,SCIPPDTS0f,si,,
0x15C0A98,0x15C0AA4,12,ascii,1297,SCIPPDTSDf,si,,
0x15C0AC8,0x15C0AD4,12,ascii,1297,SCIPPDTSXf,si,,
0x15F248C,0x15F2493,7,ascii,1309,M}7 K)+,,,
0x15F60EE,0x15F60F4,6,ascii,1310,7ub?}8,,,
0x1600A38,0x1600A44,12,ascii,1311,SCIPPDTS4g,si,,
0x1600A68,0x1600A74,12,ascii,1311,SCIPPDTSHg,si,,
0x1600AC8,0x1600AD4,12,ascii,1311,SCIPPDTSpg,si,,
0x1600AF8,0x1600B00,8,ascii,1311,SCIPPDTS,si,,
0x1608388,0x160838E,6,ascii,1313,jW+962,,,
0x160FBEE,0x160FBF4,6,ascii,1315,"i"",1aX",,,
0x16175AD,0x16175B4,7,ascii,1317,"iX,ears",,,
0x165015A,0x1650160,6,ascii,1330,QobX/s,,,
0x1680A38,0x1680A44,12,ascii,1341,SDNSSDTSli,si,,
0x1680A68,0x1680A74,12,ascii,1341,SCIPPDTSxi,si,,
0x1680A98,0x1680AA0,8,ascii,1341,SCIPPDTS,si,,
0x1680AC8,0x1680AD0,8,ascii,1341,SCIPPDTS,si,,
0x1680AF8,0x1680B00,8,ascii,1341,SCIPPDTS,si,,
0x16B680B,0x16B6814,9,ascii,1354,pHM\njIFa|,,,
0x16C0A38,0x16C0A40,8,ascii,1356,SCIPPDTS,si,,
0x16C0A68,0x16C0A70,8,ascii,1356,SDNSSDTS,si,,
0x16C0A98,0x16C0AA0,8,ascii,1356,SCIPPDTS,si,,
0x16C0AC8,0x16C0AD0,8,ascii,1356,SCIPPDTS,si,,
0x16C0AF8,0x16C0B00,8,ascii,1356,SCIPPDTS,si,,
0x1700A38,0x1700A40,8,ascii,1370,SCIPPDTS,si,,
0x1700A68,0x1700A70,8,ascii,1370,SCIPPDTS,si,,
0x1700A98,0x1700AA0,8,ascii,1370,SCIPPDTS,si,,
0x1700AC8,0x1700AD0,8,ascii,1370,SDNSSDTS,si,,
0x1700AF8,0x1700B00,8,ascii,1370,SCIPPDTS,si,,
0x170C265,0x170C26C,7,ascii,1373,",3Qj9 Q",,,
0x170FF3C,0x170FF44,8,ascii,1374,EUn)lVgw,,,
0x17234C3,0x17234CA,7,ascii,1378,+!Ji gi,,,
0x172720F,0x1727215,6,ascii,1379,xyQ|'H,,,
0x1740A38,0x1740A40,8,ascii,1384,SCIPPDTS,si,,
0x1740A68,0x1740A70,8,ascii,1384,SCIPPDTS,si,,
0x1740A98,0x1740AA0,8,ascii,1384,SCIPPDTS,si,,
0x1740AC8,0x1740AD0,8,ascii,1384,SCIPPDTS,si,,
0x1740AF8,0x1740B00,8,ascii,1384,SCIPPDTS,si,,
0x1793E5C,0x1793E62,6,ascii,1403,&6u'Qg,,,
0x1793EAF,0x1793EB6,7,ascii,1403,'pPOUir,,,
0x17B9D1D,0x17B9D24,7,ascii,1412,Q|7)KL ,,,
0x17C0A38,0x17C0A40,8,ascii,1413,SCIPPDTS,si,,
0x17C0A68,0x17C0A70,8,ascii,1413,SCIPPDTS,si,,
0x17C0A98,0x17C0AA0,8,ascii,1413,SCIPPDTS,si,,
0x17C0AC8,0x17C0AD4,12,ascii,1413,"SCIPPDTS,o",si,,
0x1800A38,0x1800A40,8,ascii,1427,SCIPPDTS,si,,
0x1800A68,0x1800A74,12,ascii,1427,SDNSSDTS p,si,,
0x1800A98,0x1800AA4,12,ascii,1427,SCIPPDTS0p,si,,
0x1800AC8,0x1800AD4,12,ascii,1427,SCIPPDTSDp,si,,
0x1800AF8,0x1800B04,12,ascii,1427,SCIPPDTSXp,si,,
0x181B0BA,0x181B0C1,7,ascii,1433,Xa5vFT4,,,
0x18262E4,0x18262EA,6,ascii,1436,2JBK|L,,,
0x1835908,0x183590E,6,ascii,1439,"iP""9x.",,,
0x1839714,0x183971A,6,ascii,1440,"iP""9x.",,,
0x1840A68,0x1840A74,12,ascii,1441,SCIPPDTSHq,si,,
0x1840A98,0x1840AA4,12,ascii,1441,SDNSSDTSXq,si,,
0x1840AF8,0x1840B04,12,ascii,1441,SCIPPDTSpq,si,,
0x1840B28,0x1840B30,8,ascii,1441,SCIPPDTS,si,,
0x18572FD,0x1857304,7,ascii,1446,%ChbHIy,,,
0x1857341,0x1857347,6,ascii,1446,48& W8,,,
0x1880A68,0x1880A74,12,ascii,1456,SCIPPDTStr,si,,
0x1880A98,0x1880AA0,8,ascii,1456,SCIPPDTS,si,,
0x1880AC8,0x1880AD0,8,ascii,1456,SDNSSDTS,si,,
0x1880AF8,0x1880B00,8,ascii,1456,SCIPPDTS,si,,
0x1880B28,0x1880B30,8,ascii,1456,SCIPPDTS,si,,
0x18BA8AA,0x18BA8B0,6,ascii,1470,HR(7hP,,,
0x18C0A38,0x18C0A40,8,ascii,1471,SCIPPDTS,si,,
0x18C0A68,0x18C0A70,8,ascii,1471,SCIPPDTS,si,,
0x18C0A98,0x18C0AA0,8,ascii,1471,SCIPPDTS,si,,
0x18C0AC8,0x18C0AD0,8,ascii,1471,SDNSSDTS,si,,
0x18C0AF8,0x18C0B00,8,ascii,1471,SCIPPDTS,si,,
0x1900A98,0x1900AA0,8,ascii,1485,SCIPPDTS,si,,
0x1900AC8,0x1900AD0,8,ascii,1485,SCIPPDTS,si,,
0x1900AF8,0x1900B00,8,ascii,1485,SCIPPDTS,si,,
0x1900B28,0x1900B31,9,ascii,1485,SDNSSDTS,si,,
0x1900B58,0x1900B60,8,ascii,1485,SCIPPDTS,si,,
0x1934852,0x1934858,6,ascii,1499,r2-J}%,,,
0x1934914,0x193491A,6,ascii,1499,uKD-Co,,,
0x1940A98,0x1940AA0,8,ascii,1501,SCIPPDTS,si,,
0x1940AC8,0x1940AD4,12,ascii,1501,SCIPPDTS v,si,,
0x1940AF8,0x1940B04,12,ascii,1501,SCIPPDTS4v,si,,
0x1940B28,0x1940B34,12,ascii,1501,SDNSSDTS8v,si,,
0x1940B58,0x1940B64,12,ascii,1501,SCIPPDTSHv,si,,
0x194AE0E,0x194AE14,6,ascii,1504,wl/lq8,,,
0x19633EE,0x19633F4,6,ascii,1510,",&0i(5",,,
0x1980A98,0x1980AA4,12,ascii,1517,SCIPPDTSLw,si,,
0x1980AF8,0x1980B04,12,ascii,1517,SDNSSDTSpw,si,,
0x1980B28,0x1980B34,12,ascii,1517,SCIPPDTStw,si,,
0x1980B58,0x1980B60,8,ascii,1517,SCIPPDTS,si,,
0x19876E8,0x19876EF,7,ascii,1519,N&aH+iw,,,
0x19A9E9C,0x19A9EA2,6,ascii,1528,04%5-u,,,
0x19C0A98,0x19C0AA0,8,ascii,1533,SCIPPDTS,si,,
0x19C0AC8,0x19C0AD0,8,ascii,1533,SCIPPDTS,si,,
0x19C0AF8,0x19C0B00,8,ascii,1533,SDNSSDTS,si,,
0x19C0B28,0x19C0B30,8,ascii,1533,SCIPPDTS,si,,
0x19C0B58,0x19C0B60,8,ascii,1533,SCIPPDTS,si,,
0x1A00A98,0x1A00AA0,8,ascii,1549,SCIPPDTS,si,,
0x1A00AC8,0x1A00AD0,8,ascii,1549,SDNSSDTS,si,,
0x1A00AF8,0x1A00B00,8,ascii,1549,SCIPPDTS,si,,
0x1A00B28,0x1A00B30,8,ascii,1549,SCIPPDTS,si,,
0x1A00B58,0x1A00B60,8,ascii,1549,SCIPPDTS,si,,
0x1A234C9,0x1A234CF,6,ascii,1558,95pBDL,,,
0x1A40A98,0x1A40AA0,8,ascii,1565,SCIPPDTS,si,,
0x1A40AC8,0x1A40AD0,8,ascii,1565,SDNSSDTS,si,,
0x1A5C0A9,0x1A5C0AF,6,ascii,1572,+&C7va,,,
0x1A80A98,0x1A80AA4,12,ascii,1581,SCIPPDTSL|,si,,
0x1A80AC8,0x1A80AD4,12,ascii,1581,SDNSSDTSP|,si,,
0x1A80B28,0x1A80B34,12,ascii,1581,SCIPPDTSt|,si,,
0x1A80B58,0x1A80B60,8,ascii,1581,SCIPPDTS,si,,
0x1A953DC,0x1A953E2,6,ascii,1586,31BSu5,,,
0x1A9548C,0x1A95494,8,ascii,1586,!2!21Uf6,,,
0x1AA9364,0x1AA936B,7,ascii,1592,hcFaw0,,,
0x1AC0A98,0x1AC0AA0,8,ascii,1597,SDNSSDTS,si,,
0x1AC0AC8,0x1AC0AD0,8,ascii,1597,SCIPPDTS,si,,
0x1AC0AF8,0x1AC0B00,8,ascii,1597,SCIPPDTS,si,,
0x1AC0B28,0x1AC0B30,8,ascii,1597,SCIPPDTS,si,,
0x1AC0B58,0x1AC0B60,8,ascii,1597,SCIPPDTS,si,,
0x1B00A98,0x1B00AA0,8,ascii,1614,SDNSSDTS,si,,
0x1B00AC8,0x1B00AD0,8,ascii,1614,SCIPPDTS,si,,
0x1B00AF8,0x1B00B00,8,ascii,1614,SCIPPDTS,si,,
0x1B00B28,0x1B00B30,8,ascii,1614,SCIPPDTS,si,,
0x1B00B58,0x1B00B60,8,ascii,1614,SCIPPDTS,si,,
0x1B40A98,0x1B40AA0,8,ascii,1630,SCIPPDTS,si,,
0x1B40AC8,0x1B40AD0,8,ascii,1630,SCIPPDTS,si,,
0x1B40AF8,0x1B40B01,9,ascii,1630,SCIPPDTS ,si,,
0x1B40B28,0x1B40B31,9,ascii,1630,SCIPPDTS4,si,,
0x1B40B58,0x1B40B61,9,ascii,1630,SCIPPDTSH,si,,
0x1B80A98,0x1B80AA1,9,ascii,1646,SCIPPDTS8,si,,
0x1B80AC8,0x1B80AD1,9,ascii,1646,SCIPPDTSL,si,,
0x1B80B28,0x1B80B31,9,ascii,1646,SCIPPDTSt,si,,
0x1B80B58,0x1B80B60,8,ascii,1646,SCIPPDTS,si,,
0x1B91FD4,0x1B91FDA,6,ascii,1650,C9b+4&,,,
0x1BA298B,0x1BA2991,6,ascii,1655,2j5YrC,,,
0x1BC0A68,0x1BC0A71,9,ascii,1662,SDNSSDTSh,si,,
0x1BC0A98,0x1BC0AA1,9,ascii,1662,SCIPPDTSx,si,,
0x1BC0AC8,0x1BC0AD0,8,ascii,1662,SCIPPDTS,si,,
0x1BC0AF8,0x1BC0B00,8,ascii,1662,SCIPPDTS,si,,
0x1BC0B28,0x1BC0B30,8,ascii,1662,SCIPPDTS,si,,
0x1BCEAFA,0x1BCEB01,7,ascii,1665,1 'afUD,,,
0x1C00A38,0x1C00A40,8,ascii,1677,SCIPPDTS,si,,
0x1C00A68,0x1C00A70,8,ascii,1677,SDNSSDTS,si,,
0x1C00A98,0x1C00AA0,8,ascii,1677,SCIPPDTS,si,,
0x1C00AC8,0x1C00AD0,8,ascii,1677,SCIPPDTS,si,,
0x1C00AF8,0x1C00B00,8,ascii,1677,SCIPPDTS,si,,
0x1C272BA,0x1C272C0,6,ascii,1686,hHKjtO,,,
0x1C40A38,0x1C40A40,8,ascii,1691,SCIPPDTS,si,,
0x1C40A68,0x1C40A70,8,ascii,1691,SCIPPDTS,si,,
0x1C40A98,0x1C40AA0,8,ascii,1691,SCIPPDTS,si,,
0x1C40AC8,0x1C40AD0,8,ascii,1691,SDNSSDTS,si,,
0x1C40AF8,0x1C40B00,8,ascii,1691,SCIPPDTS,si,,
0x1C639D4,0x1C639DA,6,ascii,1699,hHKjtO,,,
0x1C80AC8,0x1C80AD0,8,ascii,1705,SCIPPDTS,si,,
0x1C80AF8,0x1C80B00,8,ascii,1705,SDNSSDTS,si,,
0x1C80B28,0x1C80B30,8,ascii,1705,SCIPPDTS,si,,
0x1C80B88,0x1C80B91,9,ascii,1705,SCIPPDTS8,si,,
0x1CC0AF8,0x1CC0B01,9,ascii,1722,SCIPPDTSP,si,,
0x1CC0B28,0x1CC0B31,9,ascii,1722,SCIPPDTSd,si,,
0x1CC0B58,0x1CC0B61,9,ascii,1722,SCIPPDTSx,si,,
0x1CC0B88,0x1CC0B90,8,ascii,1722,SCIPPDTS,si,,
0x1CC0BB8,0x1CC0BC0,8,ascii,1722,SCIPPDTS,si,,
0x1CCCC96,0x1CCCC9C,6,ascii,1726,!r?YWf,,,
0x1D00AF8,0x1D00B00,8,ascii,1740,SCIPPDTS,si,,
0x1D00B28,0x1D00B30,8,ascii,1740,SCIPPDTS,si,,
0x1D00B58,0x1D00B60,8,ascii,1740,SCIPPDTS,si,,
0x1D00B88,0x1D00B90,8,ascii,1740,SCIPPDTS,si,,
0x1D00BB8,0x1D00BC0,8,ascii,1740,SCIPPDTS,si,,
0x1D06C4C,0x1D06C52,6,ascii,1742,40)yd0,,,
0x1D50AAF,0x1D50AB5,6,ascii,1762,X?C%vx,,,
0x1D886BB,0x1D886C1,6,ascii,1775,8ZC8R?,,,
0x1DC0A38,0x1DC0A41,9,ascii,1788,SCIPPDTS(,si,,
0x1DC0A98,0x1DC0AA1,9,ascii,1788,SCIPPDTSP,si,,
0x1DC0AC8,0x1DC0AD1,9,ascii,1788,SCIPPDTSd,si,,
0x1DC0AF8,0x1DC0B01,9,ascii,1788,SCIPPDTSx,si,,
0x1DEA535,0x1DEA53B,6,ascii,1797,D!E!R5,,,
0x1E00A38,0x1E00A41,9,ascii,1802,SCIPPDTST,si,,
0x1E00A98,0x1E00AA1,9,ascii,1802,SCIPPDTSh,si,,
0x1E00AC8,0x1E00AD1,9,ascii,1802,SCIPPDTS|,si,,
0x1E00AF8,0x1E00B00,8,ascii,1802,SCIPPDTS,si,,
0x1E40AC8,0x1E40AD0,8,ascii,1817,SDNSSDTS,si,,
0x1E40AF8,0x1E40B00,8,ascii,1817,SCIPPDTS,si,,
0x1E40B28,0x1E40B30,8,ascii,1817,SCIPPDTS,si,,
0x1E40B58,0x1E40B60,8,ascii,1817,SCIPPDTS,si,,
0x1E40B88,0x1E40B90,8,ascii,1817,SCIPPDTS,si,,
0x1E773F9,0x1E773FF,6,ascii,1831,O9(|+r,,,
0x1E80AC8,0x1E80AD0,8,ascii,1834,SCIPPDTS,si,,
0x1E80AF8,0x1E80B00,8,ascii,1834,SCIPPDTS,si,,
0x1E80B28,0x1E80B30,8,ascii,1834,SCIPPDTS,si,,
0x1E80B88,0x1E80B91,9,ascii,1834,SCIPPDTS8,si,,
0x1EC0A68,0x1EC0A70,8,ascii,1851,SCIPPDTS,si,,
0x1EC0A98,0x1EC0AA1,9,ascii,1851,SCIPPDTS(,si,,
0x1EC0AF8,0x1EC0B01,9,ascii,1851,SCIPPDTSP,si,,
0x1EC0B28,0x1EC0B31,9,ascii,1851,SCIPPDTSd,si,,
0x1F00A98,0x1F00AA1,9,ascii,1866,SCIPPDTST,si,,
0x1F00AC8,0x1F00AD1,9,ascii,1866,SCIPPDTSh,si,,
0x1F00AF8,0x1F00B01,9,ascii,1866,SCIPPDTS|,si,,
0x1F40AF8,0x1F40B00,8,ascii,1880,SCIPPDTS,si,,
0x1F40B28,0x1F40B30,8,ascii,1880,SCIPPDTS,si,,
0x1F40B58,0x1F40B60,8,ascii,1880,SCIPPDTS,si,,
0x1F40B88,0x1F40B90,8,ascii,1880,SCIPPDTS,si,,
0x1F40BB8,0x1F40BC0,8,ascii,1880,SCIPPDTS,si,,
0x1F7D95F,0x1F7D965,6,ascii,1897,lKZiIX,,,
0x1F80AF8,0x1F80B00,8,ascii,1898,SCIPPDTS,si,,
0x1F80B28,0x1F80B30,8,ascii,1898,SCIPPDTS,si,,
0x1F80B88,0x1F80B91,9,ascii,1898,SCIPPDTS8,si,,
0x1F80BB8,0x1F80BC1,9,ascii,1898,SDNSSDTSL,si,,
0x1FC0A38,0x1FC0A40,8,ascii,1915,SCIPPDTS,si,,
0x1FC0A68,0x1FC0A71,9,ascii,1915,SCIPPDTS(,si,,
0x1FC0AC8,0x1FC0AD1,9,ascii,1915,SCIPPDTSP,si,,
0x1FC0AF8,0x1FC0B01,9,ascii,1915,SCIPPDTSd,si,,
0x1FC483E,0x1FC4846,8,ascii,1916,+W8'Eaar,,,
0x1FC862E,0x1FC8636,8,ascii,1917,+W8'Eaar,,,
0x1FCC3C4,0x1FCC3CC,8,ascii,1918,abRxy244,,,
0x1FEF512,0x1FEF519,7,ascii,1926,:tK1%&?,,,
0x2000A38,0x2000A41,9,ascii,1930,"SCIPPDTS,",si,,
0x2000A98,0x2000AA1,9,ascii,1930,SCIPPDTST,si,,
0x2000AC8,0x2000AD1,9,ascii,1930,SCIPPDTSh,si,,
0x2000AF8,0x2000B01,9,ascii,1930,SCIPPDTS|,si,,
0x20088C4,0x20088CA,6,ascii,1931,4!!5E3,,,
0x2040A38,0x2040A41,9,ascii,1944,SDNSSDTSX,si,,
0x2040A68,0x2040A71,9,ascii,1944,SCIPPDTSX,si,,
0x2040A98,0x2040AA1,9,ascii,1944,SCIPPDTSl,si,,
0x2040AC8,0x2040AD0,8,ascii,1944,SCIPPDTS,si,,
0x2040AF8,0x2040B00,8,ascii,1944,SCIPPDTS,si,,
0x2080A38,0x2080A41,9,ascii,1958,SCIPPDTSp,si,,
0x2080A68,0x2080A70,8,ascii,1958,SCIPPDTS,si,,
0x2080A98,0x2080AA0,8,ascii,1958,SDNSSDTS,si,,
0x2080AC8,0x2080AD0,8,ascii,1958,SCIPPDTS,si,,
0x2080AF8,0x2080B00,8,ascii,1958,SCIPPDTS,si,,
0x20C0A38,0x20C0A40,8,ascii,1972,SCIPPDTS,si,,
0x20C0A68,0x20C0A70,8,ascii,1972,SCIPPDTS,si,,
0x20C0A98,0x20C0AA0,8,ascii,1972,SCIPPDTS,si,,
0x20C0AC8,0x20C0AD0,8,ascii,1972,SCIPPDTS,si,,
0x20C0AF8,0x20C0B00,8,ascii,1972,SDNSSDTS,si,,
0x20C49B6,0x20C49BC,6,ascii,1973,aX44%1,,,
0x2100A38,0x2100A40,8,ascii,1986,SCIPPDTS,si,,
0x2100A68,0x2100A70,8,ascii,1986,SCIPPDTS,si,,
0x2100A98,0x2100AA0,8,ascii,1986,SCIPPDTS,si,,
0x2100AC8,0x2100AD0,8,ascii,1986,SCIPPDTS,si,,
0x2100AF8,0x2100B00,8,ascii,1986,SCIPPDTS,si,,
0x2154764,0x215476A,6,ascii,2005,hrzjMR,,,
0x2180AC8,0x2180AD1,9,ascii,2016,SCIPPDTS ,si,,
0x2180AF8,0x2180B01,9,ascii,2016,SCIPPDTS4,si,,
0x2180B28,0x2180B31,9,ascii,2016,SCIPPDTSH,si,,
0x2180B88,0x2180B91,9,ascii,2016,SDNSSDTSp,si,,
0x21AF38A,0x21AF390,6,ascii,2028,"O%vH""V",,,
0x21C0AC8,0x21C0AD1,9,ascii,2032,SCIPPDTSt,si,,
0x21C0AF8,0x21C0B00,8,ascii,2032,SCIPPDTS,si,,
0x21C0B28,0x21C0B30,8,ascii,2032,SCIPPDTS,si,,
0x21C0B58,0x21C0B60,8,ascii,2032,SDNSSDTS,si,,
0x21C0B88,0x21C0B90,8,ascii,2032,SCIPPDTS,si,,
0x21C3E44,0x21C3E4B,7,ascii,2033,4A)-vlO,,,
0x21D70BD,0x21D70C5,8,ascii,2039,VmqYTwuR,,,
0x21E172A,0x21E1730,6,ascii,2041,6%KB!!,,,
0x2200AC8,0x2200AD0,8,ascii,2049,SCIPPDTS,si,,
0x2200AF8,0x2200B00,8,ascii,2049,SCIPPDTS,si,,
0x2200B28,0x2200B30,8,ascii,2049,SDNSSDTS,si,,
0x2200B58,0x2200B60,8,ascii,2049,SCIPPDTS,si,,
0x2200B88,0x2200B90,8,ascii,2049,SCIPPDTS,si,,
0x2203E1D,0x2203E24,7,ascii,2050,16%RBAL,,,
0x220A47B,0x220A481,6,ascii,2052,YHZ(Hm,,,
0x220D7B9,0x220D7BF,6,ascii,2053,cRj!LR,,,
0x2240A98,0x2240AA0,8,ascii,2066,SCIPPDTS,si,,
0x2240AC8,0x2240AD0,8,ascii,2066,SDNSSDTS,si,,
0x2240AF8,0x2240B00,8,ascii,2066,SCIPPDTS,si,,
0x2240B28,0x2240B31,9,ascii,2066,SCIPPDTS0,si,,
0x2240B58,0x2240B61,9,ascii,2066,SCIPPDTSD,si,,
0x2280A68,0x2280A71,9,ascii,2082,SCIPPDTS4,si,,
0x2280A98,0x2280AA1,9,ascii,2082,SCIPPDTSH,si,,
0x2280AC8,0x2280AD1,9,ascii,2082,SDNSSDTSP,si,,
0x2280B28,0x2280B31,9,ascii,2082,SCIPPDTSp,si,,
0x22C0A98,0x22C0AA1,9,ascii,2098,SCIPPDTSt,si,,
0x22C0AC8,0x22C0AD0,8,ascii,2098,SDNSSDTS,si,,
0x22C0AF8,0x22C0B00,8,ascii,2098,SCIPPDTS,si,,
0x22C0B28,0x22C0B30,8,ascii,2098,SCIPPDTS,si,,
0x2300A68,0x2300A70,8,ascii,2113,SCIPPDTS,si,,
0x2300A98,0x2300AA0,8,ascii,2113,SCIPPDTS,si,,
0x2300AC8,0x2300AD0,8,ascii,2113,SCIPPDTS,si,,
0x2300AF8,0x2300B00,8,ascii,2113,SDNSSDTS,si,,
0x2300B28,0x2300B30,8,ascii,2113,SCIPPDTS,si,,
0x2340A68,0x2340A70,8,ascii,2128,SCIPPDTS,si,,
0x2340A98,0x2340AA0,8,ascii,2128,SCIPPDTS,si,,
0x2340AC8,0x2340AD0,8,ascii,2128,SCIPPDTS,si,,
0x2340AF8,0x2340B00,8,ascii,2128,SCIPPDTS,si,,
0x2340B28,0x2340B30,8,ascii,2128,SDNSSDTS,si,,
0x234B946,0x234B94C,6,ascii,2131,XK4iSE,,,
0x2380A68,0x2380A70,8,ascii,2143,SCIPPDTS,si,,
0x2380A98,0x2380AA0,8,ascii,2143,SCIPPDTS,si,,
0x2380AC8,0x2380AD0,8,ascii,2143,SCIPPDTS,si,,
0x2380AF8,0x2380B01,9,ascii,2143,SCIPPDTS ,si,,
0x2380B28,0x2380B31,9,ascii,2143,SDNSSDTS0,si,,
0x238F401,0x238F409,8,ascii,2147,ls7'?PAu,,,
0x23C0A08,0x23C0A10,8,ascii,2160,SCIPPDTS,si,,
0x23C0A38,0x23C0A40,8,ascii,2160,SCIPPDTS,si,,
0x23C0A68,0x23C0A70,8,ascii,2160,SCIPPDTS,si,,
0x23C0AC8,0x23C0AD1,9,ascii,2160,SCIPPDTS8,si,,
0x23D0E1D,0x23D0E24,7,ascii,2164,4(L7K}',,,
