id,jp_addr,tipo,destino,bytes,original,traduccion,notas
289,0x5889,redirect,0x6342,36,"You got higher than them,\nJonathan!",,1 isla(s) 91 inline
290,0x58BC,redirect,0x6369,30,"You beat the developers, man!",,1 isla(s) 91 inline
291,0x58DF,redirect,0x638A,29,"Let's see, your level is....",,
292,0x58F4,redirect,0x63A7,74,You've reached Level 124! That's\nthe highest result among the\ndevelopers!,,1 isla(s) 91 inline
293,0x5931,redirect,0x63F7,16,That's amazing!,,
294,0x593E,redirect,0x6407,11,Great job!,,
295,0x594B,redirect,0x6412,26,You reached Level 124....,,
296,0x596C,redirect,0x642C,34,"You reached that level, Jonathan!",,1 isla(s) 91 inline
297,0x5999,redirect,0x6451,12,However....,,
298,0x59A6,redirect,0x645D,26,You reached Level 100....,,
299,0x59C7,redirect,0x6477,32,"You've gotten better, Jonathan!",,1 isla(s) 91 inline
300,0x59E4,redirect,0x649A,45,"There's always room for\nimprovement, though.",,
301,0x5A03,redirect,0x64C7,71,"One of the developers reached\nLevel 124, with a score of 11503\npoints.",,2 isla(s) 91 inline
302,0x5A52,redirect,0x6514,93,"No one knows how they did it.{80238057}You'd probably need a trick or two\nup your sleeve, I'd bet.",,3 isla(s) 91 inline
303,0x5A95,redirect,0x657A,37,You'll reach that level soon\nenough.,,1 isla(s) 91 inline
304,0x5AB6,redirect,0x65A2,13,Keep trying!,,
305,0x5AC5,redirect,0x65AF,25,You reached Level 90....,,
306,0x5AE4,redirect,0x65C8,45,"There's always room for\nimprovement, though.",,1 isla(s) 91 inline
307,0x5B05,redirect,0x65F8,25,You reached Level 80....,,1 isla(s) 91 inline
308,0x5B26,redirect,0x6614,57,You might need more than just\nskill to reach that level.,,1 isla(s) 91 inline
309,0x5B59,redirect,0x6650,101,"You could argue that luck is a part\nof skill, but you'd really need to\nstack the odds in your favor.",,4 isla(s) 91 inline
310,0x5B96,redirect,0x66C1,45,Or maybe there's some other way\nto do it....,,
311,0x5BB9,redirect,0x66EE,37,"You've gotten pretty good,\nJonathan!",,1 isla(s) 91 inline
312,0x5BDC,redirect,0x6716,80,I don't think you need to worry\nabout getting anymore Game Overs\nout there now.,,2 isla(s) 91 inline
313,0x5C1B,redirect,0x676C,25,"Speed, judgement, aim...",,1 isla(s) 91 inline
314,0x5C3E,redirect,0x6788,23,they're all essential.,,
315,0x5C59,redirect,0x679F,33,Level 75 is the third milestone.,,1 isla(s) 91 inline
316,0x5C72,redirect,0x67C3,35,It's not easy making it past that.,,1 isla(s) 91 inline
317,0x5C91,redirect,0x67E9,36,"But, it's not like it's impossible.",,
318,0x5CB8,redirect,0x680D,63,You need to make sure you've got\na good bit of life remaining.,,2 isla(s) 91 inline
319,0x5CD9,redirect,0x6852,93,You also need to try to estimate\nthe pauses between targets in\norder to know when to reload.,,2 isla(s) 91 inline
320,0x5D0E,redirect,0x68B5,37,"Finally, you need a bit of luck too.",,1 isla(s) 91 inline
321,0x5D47,redirect,0x68DD,26,You got past Level 70....,,1 isla(s) 91 inline
322,0x5D64,redirect,0x68FA,55,There aren't many people who've\nmade it past Level 70!,,1 isla(s) 91 inline
323,0x5D8F,redirect,0x6934,14,But still....,,
324,0x5DA2,redirect,0x6942,24,You passed Level 70....,,1 isla(s) 91 inline
325,0x5DBD,redirect,0x695D,44,"That's some record you set there,\nJonathan!",,1 isla(s) 91 inline
326,0x5DDC,redirect,0x698C,45,"There's always room for\nimprovement, though.",,1 isla(s) 91 inline
327,0x5DFB,redirect,0x69BC,60,It's pretty hard getting past Level\n80 with the controller.,,1 isla(s) 91 inline
328,0x5E28,redirect,0x69FB,35,"Not like it can't be done, though.",,2 isla(s) 91 inline
329,0x5E4F,redirect,0x6A24,53,You can still get past Level 80 with\nthe controller.,,1 isla(s) 91 inline
330,0x5E82,redirect,0x6A5C,66,"But when you get to Level 90,\nthen it becomes next to\nimpossible.",,2 isla(s) 91 inline
331,0x5EAF,redirect,0x6AA4,36,Maybe you should try using a\nmouse.,,1 isla(s) 91 inline
332,0x5ED6,redirect,0x6ACB,61,"After Level 60, the targets start to\nmove from side to side.",,1 isla(s) 91 inline
333,0x5F13,redirect,0x6B0B,46,You just have to take them out\none at a time.,,1 isla(s) 91 inline
334,0x5F38,redirect,0x6B3C,66,There are also targets that'll shoot\nat you while they're moving.,,2 isla(s) 91 inline
335,0x5F61,redirect,0x6B84,68,You should try to take them out\nbefore they move toward the\nmiddle.,,1 isla(s) 91 inline
336,0x5F92,redirect,0x6BCB,64,"After Level 64, the two walls in the\nmiddle will start to move.",,1 isla(s) 91 inline
337,0x5FBB,redirect,0x6C0E,56,There are also targets that will\nhide behind the walls.,,2 isla(s) 91 inline
338,0x5FF8,redirect,0x6C4C,38,The right-hand wall has a hole in\nit.,,
339,0x6013,redirect,0x6C72,73,"It goes all the way through the\nwall, so you can hit targets\nthrough it.",,2 isla(s) 91 inline
340,0x6058,redirect,0x6CC1,72,The targets' attacks get\nparticularly intense between\nLevels 50 and 56.,,2 isla(s) 91 inline
341,0x6099,redirect,0x6D0F,81,You just have to memorize the\norder they appear and plan your\nshots accordingly.,,1 isla(s) 91 inline
342,0x60DA,redirect,0x6D63,71,"If you make it through Level 56,\nyou should be able to reach Level\n60.",,3 isla(s) 91 inline
343,0x6113,redirect,0x6DB3,58,"After Level 40, the targets start to\nget pretty annoying.",,2 isla(s) 91 inline
344,0x6154,redirect,0x6DF3,49,Some targets will appear with\ntheir back to you.,,1 isla(s) 91 inline
345,0x6181,redirect,0x6E27,123,"If you shoot them and they\nhappen to be a criminal then you\nluck out, but you can't tell when\n their back's turned to you.",,5 isla(s) 91 inline
346,0x61D8,redirect,0x6EB1,106,They'll eventually turn around\nafter a few seconds.{80238057}Then you'll know who you're\nactually dealing with.,,4 isla(s) 91 inline
347,0x6217,redirect,0x6F27,70,"After Level 44, some targets will\nturn around once after they\nappear.",,2 isla(s) 91 inline
348,0x624A,redirect,0x6F73,75,You'll be able to catch a brief\nglimpse of the front of them when\nthey do.,,2 isla(s) 91 inline
349,0x6273,redirect,0x6FC4,129,"You can then determine whether\nthey're a criminal or a civilian, and\ngo ahead and shoot them in the\n back if they're a criminal.",,3 isla(s) 91 inline
350,0x62AE,redirect,0x704E,82,"After all, you won't always have\ntime to shoot them after they turn\naround again.",,3 isla(s) 91 inline
351,0x62E3,redirect,0x70A9,77,They'll start to move at the same\nspeed they were moving at around\nLevel 34.,,2 isla(s) 91 inline
352,0x6330,redirect,0x70FC,52,Just try to relax and take them out\nas they appear.,,2 isla(s) 91 inline
353,0x6353,redirect,0x7136,51,Things will start to get harder\naround this level.,,2 isla(s) 91 inline
354,0x637A,redirect,0x716F,46,Getting past Level 30 is the first\nmilestone.,,1 isla(s) 91 inline
355,0x63B1,redirect,0x71A0,50,A lot of targets appear between\nLevels 28 and 30.,,1 isla(s) 91 inline
356,0x63F4,redirect,0x71D5,131,"If you don't memorize the order\nthey appear and plan your shots\naccordingly, you'll find it pretty\n hard to get past those levels.",,5 isla(s) 91 inline
357,0x6449,redirect,0x7267,75,"After Level 20, you'll start to see\nsome criminals disguised as\ncivilians.",,2 isla(s) 91 inline
358,0x6486,redirect,0x72B8,96,"At first they look just like a\ncivilian, but after a few seconds\nthey'll draw their gun on you.",,3 isla(s) 91 inline
359,0x64CB,redirect,0x7321,119,"You need to be quick to shoot\nthem before they shoot you.{80238057}If you don't, you'll lose life and it'll\ncount as a miss.",,1 isla(s) 91 inline
360,0x64F6,redirect,0x739B,39,These levels are just practice\nstages.,,2 isla(s) 91 inline
361,0x6517,redirect,0x73C8,64,The targets' movements will start\nto change after these levels.,,2 isla(s) 91 inline
362,0x6546,redirect,0x740E,17,Be ready for it.,,
363,0x6555,redirect,0x741F,89,"After Level 18, you'll start to see\ncivilian targets mixed in with the\ncriminal targets.",,3 isla(s) 91 inline
364,0x6590,redirect,0x7481,75,If you shoot a civilian target you'll\nlose life and it'll count as a miss.,,2 isla(s) 91 inline
365,0x65C9,redirect,0x74D2,43,I can't believe you got killed this\nearly!,,1 isla(s) 91 inline
366,0x6602,redirect,0x7500,51,These levels are like... preschool\nfor this thing.,,2 isla(s) 91 inline
367,0x6637,redirect,0x7539,38,You shouldn't be getting killed\nhere.,,1 isla(s) 91 inline
368,0x6662,redirect,0x7562,41,"You're not doing it on purpose,\nare you?",,1 isla(s) 91 inline
369,0x6679,redirect,0x758E,22,Two points? Pathetic.,,
370,0x66A2,redirect,0x75A4,17,"Yeah, I know....",,
371,0x66BB,redirect,0x75B5,60,The only other person who got 2\npoints in Combat Mode is...,,1 isla(s) 91 inline
372,0x66F8,redirect,0x75F4,38,"Junko Ishigami, a female traffic\ncop.",,1 isla(s) 91 inline
373,0x6739,redirect,0x761D,15,"That bad, huh?",,
374,0x6754,redirect,0x762C,36,You're shooting too many civilians.,,1 isla(s) 91 inline
375,0x6779,redirect,0x7653,94,"It can be easy to mistake a civilian\nfor a criminal sometimes, so be\nsure and look carefully.",,2 isla(s) 91 inline
376,0x67B0,redirect,0x76B7,70,I don't think I've seen anyone hit\nso many of the cop targets before.,,2 isla(s) 91 inline
377,0x67D7,redirect,0x7703,71,They're easy to spot since their\ntarget never changes into a\ncriminal.,,2 isla(s) 91 inline
378,0x6820,redirect,0x7750,56,"Jonathan... this isn't some kinda\njoke of yours, is it?",,2 isla(s) 91 inline
379,0x683B,redirect,0x778E,35,What is this?! Your hit rate's\n1%?,,1 isla(s) 91 inline
380,0x6868,redirect,0x77B4,35,What is this?! Your hit rate's\n2%?,,
381,0x6895,redirect,0x77D7,35,What is this?! Your hit rate's\n3%?,,1 isla(s) 91 inline
382,0x68C2,redirect,0x77FD,35,What is this?! Your hit rate's\n4%?,,1 isla(s) 91 inline
383,0x68EF,redirect,0x7823,35,What is this?! Your hit rate's\n5%?,,1 isla(s) 91 inline
384,0x691C,redirect,0x7849,35,What is this?! Your hit rate's\n6%?,,1 isla(s) 91 inline
385,0x6949,redirect,0x786F,35,What is this?! Your hit rate's\n7%?,,1 isla(s) 91 inline
386,0x6976,redirect,0x7895,35,What is this?! Your hit rate's\n8%?,,1 isla(s) 91 inline
387,0x69A3,redirect,0x78BB,35,What is this?! Your hit rate's\n9%?,,
388,0x69D0,redirect,0x78DE,36,What is this?! Your hit rate's\n10%?,,1 isla(s) 91 inline
389,0x69FF,redirect,0x7905,30,Your hit rate's a little low.,,1 isla(s) 91 inline
390,0x6A1E,redirect,0x7926,61,Shooting randomly all over the\nplace won't get you anywhere.,,2 isla(s) 91 inline
391,0x6A43,redirect,0x7969,79,Waste bullets at one of the higher\nlevels and you'll end up dead\npretty quick.,,3 isla(s) 91 inline
392,0x6A6A,redirect,0x79C1,70,"If you wanna set some real\nrecords, you have to stop wasting\nbullets.",,1 isla(s) 91 inline
393,0x6A99,redirect,0x7A0A,31,Here's a hint for Combat Mode.,,1 isla(s) 91 inline
394,0x6AB8,redirect,0x7A2C,124,"Shooting the white area of a\ncriminal target will get you 1 point,\nwhile shooting the person itself\n will get you 5 points.",,3 isla(s) 91 inline
395,0x6AFF,redirect,0x7AB1,42,Shooting a civilian will count as a\nmiss.,,1 isla(s) 91 inline
396,0x6B22,redirect,0x7ADE,54,You need to be careful when a\ntarget starts to blink.,,1 isla(s) 91 inline
397,0x6B47,redirect,0x7B17,66,"When it stops blinking, you'll be\nshot and it'll count as a miss.",,2 isla(s) 91 inline
398,0x6B6C,redirect,0x7B5F,90,"If you shoot a target while it's\nblinking, you'll get ten times the\nnormal points for it.",,2 isla(s) 91 inline
399,0x6BAF,redirect,0x7BBF,76,You could try taking advantage of\nthis when you wanna rack up a\nhigh score.,,1 isla(s) 91 inline
400,0x6BE4,redirect,0x7C0E,81,But get to a high enough level and\nyou probably won't be able to\nmake use of it.,,3 isla(s) 91 inline
401,0x6C21,redirect,0x7C68,37,It's just something to keep in\nmind.,,1 isla(s) 91 inline
402,0x6C42,redirect,0x7C90,118,Shooting a target when its back is\nto you will get you 5 points if it's a\n\n criminal and 0 points if it's a\ncivilian.,,3 isla(s) 91 inline
403,0x6C77,redirect,0x7D0F,88,You can't tell if a target is a\ncriminal or a civilian just from\nlooking at their back.,,2 isla(s) 91 inline
404,0x6CA4,redirect,0x7D6D,61,"There's a short break every ten\ntargets, generally speaking.",,1 isla(s) 91 inline
405,0x6CE1,redirect,0x7DAD,30,You get ten bullets per clip.,,1 isla(s) 91 inline
406,0x6CFA,redirect,0x7DCE,56,"Meaning, that break's a perfect\ntime for you to reload.",,1 isla(s) 91 inline
407,0x6D37,redirect,0x7E09,89,"For every new level you reach,\nyou get a bonus worth ten times\nthe number of that level.",,2 isla(s) 91 inline
408,0x6D6A,redirect,0x7E68,47,"It isn't really that big a deal, to be\nhonest.",,2 isla(s) 91 inline
409,0x6D85,redirect,0x7E9D,22,So what do you think?,,1 isla(s) 91 inline
410,0x6D9E,redirect,0x7EB6,28,You popped your BCP cherry.,,1 isla(s) 91 inline
411,0x6DBF,redirect,0x7ED5,25,"Okay, let's take a look.",,
412,0x6DD8,redirect,0x7EEE,15,Training Mode.,,
413,0x6DF9,redirect,0x7EFD,80,Redwood was able to get 35 points\nout of just one target by going for\nthe head.,,2 isla(s) 91 inline
414,0x6E3E,redirect,0x7F53,37,"You were watching pretty close,\nhuh?",,2 isla(s) 91 inline
415,0x6E59,redirect,0x7F7E,34,So that means each target gets...,,1 isla(s) 91 inline
416,0x6E7C,redirect,0x7FA3,18,...seven bullets.,,
417,0x6E83,redirect,0x7FB5,23,Is that even possible?,,1 isla(s) 91 inline
418,0x6E9C,redirect,0x7FCF,55,You said the most you can hit a\ntarget is three times.,,1 isla(s) 91 inline
419,0x6ECB,redirect,0x8009,9,Yeah....,,
420,0x6ED6,redirect,0x8012,51,"That was Training Mode, but the\nsame rule applies.",,2 isla(s) 91 inline
421,0x6F03,redirect,0x804B,24,What the hell is he on?,,
422,0x6F10,redirect,0x8063,36,He hits each target seven times....,,1 isla(s) 91 inline
423,0x6F39,redirect,0x808A,54,Don't let it get to you.  He isn't\nhuman.  Literally.,,1 isla(s) 91 inline
424,0x6F5E,redirect,0x80C3,40,That was your first time at that\nlevel.,,1 isla(s) 91 inline
425,0x6F7F,redirect,0x80EE,46,That was the first time you tried\nthat level.,,1 isla(s) 91 inline
426,0x6FAE,redirect,0x811F,34,You didn't get any misses either!,,
427,0x6FCB,redirect,0x8141,58,"On top of that, you didn't waste\nany bullets.  Great job!",,1 isla(s) 91 inline
428,0x6FFA,redirect,0x817E,37,"What do you think, Ed? Not bad,\nhuh?",,1 isla(s) 91 inline
429,0x7021,redirect,0x81A6,50,Of course.  I haven't had a single\nGame Over yet.,,2 isla(s) 91 inline
430,0x7054,redirect,0x81DE,49,You just have to try not to waste\nso many shots.,,
431,0x7075,redirect,0x820F,82,Your aim's solid.  Just remember\nthat when you practice and you\nshould do better.,,2 isla(s) 91 inline
432,0x70A0,redirect,0x8267,24,"You had 1 miss, though.",,
433,0x70BF,redirect,0x827F,26,"You had 2 misses, though.",,
434,0x70DE,redirect,0x8299,26,"You had 3 misses, though.",,1 isla(s) 91 inline
435,0x70FD,redirect,0x82B6,30,"You had a few misses, though.",,1 isla(s) 91 inline
436,0x7118,redirect,0x82D7,65,"Your shooting's pretty good, you\njust have to try to relax more.",,1 isla(s) 91 inline
437,0x7141,redirect,0x831B,47,You should also try not to miss so\nmany shots.,,1 isla(s) 91 inline
438,0x7162,redirect,0x834D,84,"Your aim's solid.  If you just try to\nstay relaxed, you'll stop missing\nyour shots.",,1 isla(s) 91 inline
439,0x7191,redirect,0x83A7,30,No misses at all.  Very nice.,,
440,0x71B6,redirect,0x83C5,50,"It's possible to hit each target\ntwice, you know.",,2 isla(s) 91 inline
441,0x71E2,redirect,0x83FD,79,Try to shoot the targets multiple\ntimes.  You can get a higher score\nthat way.,,1 isla(s) 91 inline
442,0x720B,redirect,0x844F,24,"You had 1 miss, though.",,
443,0x7226,redirect,0x8467,26,"You had 2 misses, though.",,1 isla(s) 91 inline
444,0x7241,redirect,0x8484,26,"You had 3 misses, though.",,
445,0x725C,redirect,0x849E,30,"You had a few misses, though.",,1 isla(s) 91 inline
446,0x7273,redirect,0x84BF,72,"If you just work on your aim, you\nshould be able to get a higher\nscore.",,1 isla(s) 91 inline
447,0x72A0,redirect,0x850A,61,"It wouldn't hurt you to stop\ngetting so many misses, really.",,1 isla(s) 91 inline
448,0x72C7,redirect,0x854A,42,You have to work on lowering\nyour misses.,,1 isla(s) 91 inline
449,0x72EA,redirect,0x8577,85,The most important thing is to hit\nthe targets.  Everything else\ncomes after that.  ,,1 isla(s) 91 inline
450,0x7315,redirect,0x85CF,84,"You don't have any misses, but\nthe problem is your aim.  You\nneed to aim carefully.",,2 isla(s) 91 inline
451,0x735C,redirect,0x8629,102,"It's good you don't have many\nmisses, but you should try aiming\n\n more for the center of the\ntargets.",,2 isla(s) 91 inline
452,0x73A1,redirect,0x8695,55,You've got too many misses. \nThat's your main problem.,,1 isla(s) 91 inline
453,0x73C0,redirect,0x86CF,41,"You're not doing it on purpose,\nare you?",,
454,0x73E1,redirect,0x86F8,48,It's important to work on lowering\nyour misses.,,2 isla(s) 91 inline
455,0x7400,redirect,0x872E,61,One good thing I can say is that\nyou didn't have any misses.,,1 isla(s) 91 inline; cadena 92: 2 fragmentos unidos
456,0x7433,redirect,0x8780,46,"That's the only good thing I can\nsay, though.",,2 isla(s) 91 inline
457,0x7452,redirect,0x87B4,38,It's good you don't have many\nmisses.,,2 isla(s) 91 inline
458,0x7473,redirect,0x87E0,57,You just have to watch where\nyou're hitting the targets.,,1 isla(s) 91 inline
459,0x74A6,redirect,0x881C,47,You need to work more on\nlowering your misses.,,1 isla(s) 91 inline
460,0x74C7,redirect,0x884E,65,"You know how many times you've\ntrained in Combat Mode,\nJonathan?",,1 isla(s) 91 inline
461,0x74FA,redirect,0x8892,25,No.  How many's it been?,,
462,0x750D,redirect,0x88AB,4,10.,,1 isla(s) 91 inline
463,0x7518,redirect,0x88B2,58,It's boring just shooting at normal\ntargets all the time.,,1 isla(s) 91 inline
464,0x754F,redirect,0x88EF,72,You should've gotten better by\nnow.  Let's take a look at your\nresults.,,2 isla(s) 91 inline
465,0x758A,redirect,0x893D,58,"This is your 20th time training in\nCombat Mode, Jonathan.",,1 isla(s) 91 inline
466,0x75B9,redirect,0x897A,74,You should've gotten pretty good\nby now.  Let's check out your\nresults...,,2 isla(s) 91 inline
467,0x7606,redirect,0x89CA,58,"This is your 40th time training in\nCombat Mode, Jonathan.",,1 isla(s) 91 inline
468,0x7635,redirect,0x8A07,61,"You like this mode a lot, huh?\nLet's check out your results.",,2 isla(s) 91 inline
469,0x766C,redirect,0x8A4A,27,Wow! You cleared Level 30!,,
470,0x768F,redirect,0x8A65,44,"Good work, Jonathan! You got\npast Level 30.",,2 isla(s) 91 inline
471,0x76C0,redirect,0x8A97,22,This is a nice score!,,1 isla(s) 91 inline
472,0x76E3,redirect,0x8AB0,28,Nice! This is a good score.,,1 isla(s) 91 inline
473,0x7704,redirect,0x8ACF,34,What the hell? That was terrible!,,1 isla(s) 91 inline
474,0x7729,redirect,0x8AF4,29,"This was pathetic, Jonathan.",,1 isla(s) 91 inline
475,0x7752,redirect,0x8B14,50,Maybe you should give Combat\nMode a rest for now?,,1 isla(s) 91 inline
476,0x7781,redirect,0x8B49,60,You've still got a long way to go\nwith these kinda results.,,3 isla(s) 91 inline
477,0x77AE,redirect,0x8B8E,59,You're looking a little rusty.  You\nneed to practice more.,,2 isla(s) 91 inline
478,0x77EB,redirect,0x8BCF,37,You didn't hit any civilians either.,,1 isla(s) 91 inline
479,0x780C,redirect,0x8BF7,104,Just what you'd expect from\nsomeone still in the field like\nyourself.{80238057}You've got good concentration.,,6 isla(s) 91 inline
480,0x782F,redirect,0x8C71,49,You didn't waste any bullets\neither.  Great job!,,1 isla(s) 91 inline
481,0x7858,redirect,0x8CA5,91,You've got good concentration. \nJust remember that when you\npractice and you'll do better.,,2 isla(s) 91 inline
482,0x788D,redirect,0x8D06,38,You didn't hit many civilians either.,,1 isla(s) 91 inline
483,0x78B0,redirect,0x8D2F,77,"If you just keep practicing, you\nshould be able to get to the\nhigher levels.",,4 isla(s) 91 inline
484,0x78E9,redirect,0x8D88,88,You've got the right stuff.  Just\nremember that when you practice\nand you'll do better.,,3 isla(s) 91 inline
485,0x7912,redirect,0x8DE9,59,You just have to work on\nlowering your shots to civilians.,,2 isla(s) 91 inline
486,0x7939,redirect,0x8E2A,37,You didn't waste any bullets\neither.,,1 isla(s) 91 inline
487,0x7952,redirect,0x8E52,47,You'll get better if you just keep\npracticing.,,2 isla(s) 91 inline
488,0x796F,redirect,0x8E87,31,You landed all your shots too.,,
489,0x7984,redirect,0x8EA6,76,You've got the right stuff.  You'll\nget better if you just keep\npracticing.,,3 isla(s) 91 inline
490,0x79A9,redirect,0x8EFB,82,Practically the only thing you did\nright was not hit any of the civilian\ntargets.,,2 isla(s) 91 inline
491,0x79DC,redirect,0x8F53,61,One good thing I can say is that\nyou didn't have any misses.,,2 isla(s) 91 inline
492,0x7A0B,redirect,0x8F96,47,It's hard not getting any misses in\nthis mode.,,1 isla(s) 91 inline
493,0x7A38,redirect,0x8FC8,67,You should concentrate on\nreducing your shots to civilian\ntargets.,,3 isla(s) 91 inline
494,0x7A69,redirect,0x9014,107,"It can be hard to tell the\ndifference, but try to look\ncarefully, and then decide\n whether or not to fire.",,4 isla(s) 91 inline
495,0x7AA2,redirect,0x908B,74,For some reason you get a lot of\nGame Overs when you're out in\nthe field.,,2 isla(s) 91 inline
496,0x7ACD,redirect,0x90DB,23,"Why is that, Jonathan?",,
497,0x7AEC,redirect,0x90F2,80,You get good results in here.  I\nguess you're just not cut out for\nreal combat.,,2 isla(s) 91 inline
498,0x7B31,redirect,0x9148,59,You're a mystery wrapped in a\npuzzle encased in a pervert.,,1 isla(s) 91 inline
499,0x7B4E,redirect,0x9186,113,You just have to try to replicate\nthese results out in the field.{80238057}Your performance here has been\noutstanding.,,4 isla(s) 91 inline
500,0x7B9D,redirect,0x9203,34,I think somebody else is playing.,,1 isla(s) 91 inline
501,0x7BB4,redirect,0x9228,40,This is why you get so many Game\nOvers.,,1 isla(s) 91 inline
502,0x7BE9,redirect,0x9253,64,You'll just end up getting more\nGame Overs if you keep this up.,,1 isla(s) 91 inline
503,0x7C1E,redirect,0x9296,53,I don't wanna have to go through\nanymore Game Overs.,,1 isla(s) 91 inline
504,0x7C45,redirect,0x92CE,15,By the way....,,1 isla(s) 91 inline
505,0x7C5C,redirect,0x92E0,60,You pumped quite a few rounds\ninto the walls in the middle.,,2 isla(s) 91 inline
506,0x7C89,redirect,0x9322,31,Why you so interested in that?,,
507,0x7CAC,redirect,0x9341,31,Why you so interested in that?,,1 isla(s) 91 inline
508,0x7CD1,redirect,0x9363,59,I noticed you were shooting the\nwalls in the middle there.,,2 isla(s) 91 inline
509,0x7CFE,redirect,0x93A4,36,Why you shooting the walls so\nmuch?,,1 isla(s) 91 inline
510,0x7D23,redirect,0x93CB,68,Focus on the targets! Can't\nbelieve I gotta explain shit like\nthis.,,1 isla(s) 91 inline
511,0x7D68,redirect,0x9412,38,Forget the walls and hit the\ntargets.,,1 isla(s) 91 inline
512,0x7DA5,redirect,0x943B,35,You're only wasting practice time.,,1 isla(s) 91 inline
513,0x7DBC,redirect,0x9464,51,It's a waste of bullets on top of\neverything else.,,
514,0x7DD3,redirect,0x9497,52,"By the way, you see that thing\nflying around there?",,2 isla(s) 91 inline
515,0x7E10,redirect,0x94D1,38,What thing? I didn't notice\nanything.,,1 isla(s) 91 inline
516,0x7E3D,redirect,0x94FA,52,"By the way, you see that thing\nflying around again?",,1 isla(s) 91 inline
517,0x7E78,redirect,0x9531,26,I never noticed anything.,,1 isla(s) 91 inline
518,0x7E99,redirect,0x954E,44,"Come on, you'd have to be blind to\nmiss it!",,
519,0x7EB2,redirect,0x957A,33,Looked like a... a UFO.  Spooky.,,1 isla(s) 91 inline
520,0x7ECF,redirect,0x959E,80,You'll never get better by\ndepending on little green men for\nhelp all the time.,,1 isla(s) 91 inline
521,0x7F0C,redirect,0x95F1,67,You'll never get better by\ndepending on little green men for\nhelp.,,2 isla(s) 91 inline
522,0x7F45,redirect,0x963A,25,"What, changed your mind?",,1 isla(s) 91 inline
523,0x7F5A,redirect,0x9656,19,The Circle Target.,,1 isla(s) 91 inline
524,0x7F75,redirect,0x966C,24,Wow! You got a perfect!,,
525,0x7F8E,redirect,0x9684,33,Pretty nice score you got there!,,1 isla(s) 91 inline
526,0x7FBB,redirect,0x96A8,33,"Hey, that's a pretty nice score!",,1 isla(s) 91 inline
527,0x7FE2,redirect,0x96CC,57,You've still got a long way to go\nwith that kinda score.,,2 isla(s) 91 inline
528,0x8023,redirect,0x970B,16,The Man Target.,,
529,0x803A,redirect,0x971B,43,Wow! Look at the score you got!\nGreat job!,,2 isla(s) 91 inline
530,0x806B,redirect,0x974C,32,"That's a great score, Jonathan!",,
531,0x8090,redirect,0x976C,80,"Hey, that's a good score you got\nthere! Just what I'd expect from a\nPolicenaut.",,2 isla(s) 91 inline
532,0x80D1,redirect,0x97C2,69,What the hell was that? That was\nterrible! What were you aiming\nfor?,,2 isla(s) 91 inline
533,0x8110,redirect,0x980D,48,That's the best you can do with\nthe Man Target?,,
534,0x8147,redirect,0x983D,73,I think you've gotten rusty.  You\nshould be able to do better than\nthat.,,2 isla(s) 91 inline
535,0x8184,redirect,0x988C,32,Wow! Look at the score you got!,,
536,0x81AF,redirect,0x98AC,32,"That's a great score, Jonathan!",,1 isla(s) 91 inline
537,0x81D8,redirect,0x98CF,34,That's a pretty good score there.,,
538,0x8211,redirect,0x98F1,97,What the hell was that? That was\nterrible!{80238057}That's the best you can do with\nthe Circle Target?,,2 isla(s) 91 inline
539,0x8256,redirect,0x9958,69,The Circle Target is the most basic\nkinda target you can train with.,,3 isla(s) 91 inline
540,0x829B,redirect,0x99A6,32,Wow! Look at the score you got!,,
541,0x82C2,redirect,0x99C6,69,Hey! That's a pretty good score. \nYou look like you've still got it.,,1 isla(s) 91 inline
542,0x8303,redirect,0x9A0E,94,What the hell was that? That was\nterrible!{80238057}That's the best you can do with\nthe Man Target?,,1 isla(s) 91 inline
543,0x8348,redirect,0x9A6F,57,You've still got a long way to go\nwith that kinda score.,,1 isla(s) 91 inline
544,0x8385,redirect,0x9AAB,31,The Mini-Circle's a tough one.,,1 isla(s) 91 inline
545,0x83A4,redirect,0x9ACD,43,Wow! Look at the score you got!\nGreat job!,,
546,0x83D3,redirect,0x9AF8,32,"That's a great score, Jonathan!",,2 isla(s) 91 inline
547,0x83F6,redirect,0x9B1E,61,Nice! That's a pretty good score\nfor the Mini-Circle Target.,,1 isla(s) 91 inline
548,0x8439,redirect,0x9B5E,60,Hey! That's a pretty nice score\nfor the Mini-Circle Target.,,3 isla(s) 91 inline
549,0x8470,redirect,0x9BA3,102,"What the hell was that? That was\nterrible!{80238057}I know the Mini-Circle Target's\nhard to hit, but still.",,3 isla(s) 91 inline
550,0x84B7,redirect,0x9C12,94,"The Mini-Circle Target may be\nhard to hit, but it's still one of the\nbasics of Training Mode!",,3 isla(s) 91 inline
551,0x84F8,redirect,0x9C79,92,"I can't believe your score's this\nlow, even if we are talking about\nthe Mini-Circle Target.",,2 isla(s) 91 inline
552,0x8535,redirect,0x9CDB,41,Maybe you should try a different\ntarget.,,1 isla(s) 91 inline
553,0x8562,redirect,0x9D07,57,You've still got a long way to go\nwith that kinda score.,,2 isla(s) 91 inline
554,0x85A5,redirect,0x9D46,69,"You know how many times you've\npracticed in Training Mode,\nJonathan?",,2 isla(s) 91 inline
555,0x85DA,redirect,0x9D91,77,10.  You should've gotten better\nby now.  Let's take a look at your\nresults.,,1 isla(s) 91 inline
