id,jp_addr,tipo,destino,bytes,original,traduccion,notas
299,0x75F4,redirect,0x71EC,86,"This is adjustable glass, but you\nshould probably stay away from\nthe windows anyway.{0D}",,2 isla(s) 91 inline
300,0x762B,redirect,0x7248,39,You never know who might be\nwatching.{0D},,1 isla(s) 91 inline
301,0x7648,redirect,0x7272,36,This is a nice view you have here.{0D},,1 isla(s) 91 inline
302,0x7655,redirect,0x7299,46,You don't have any screens for\nyour windows?{0D},,1 isla(s) 91 inline
303,0x7672,redirect,0x72CA,81,"They are hardly any insects on\nBeyond, so window screens aren't\nthat important.{0D}",,2 isla(s) 91 inline
304,0x7701,redirect,0x7321,138,"The only bugs you find here are\nones like bees for pollinating\nflowers, flies for decomposing\n waste, and earthworms for\nenriching soil.{0D}",,4 isla(s) 91 inline
305,0x7776,redirect,0x73B7,48,"We never need to open a window\neither, really.{0D}",,
306,0x779D,redirect,0x73E7,72,Every house on Beyond comes\ncomplete with its own\nlife-support system.{0D},,1 isla(s) 91 inline
307,0x77E8,redirect,0x7432,100,They're as self-contained as any\nspaceship.  You never know when\na leak in the colony could occur.{0D},,3 isla(s) 91 inline
308,0x781F,redirect,0x749F,75,"I like opening the windows,\nthough.  There's something\nrelaxing about it.{0D}",,1 isla(s) 91 inline
309,0x7856,redirect,0x74ED,95,"Standing here looking outside, this\nplace doesn't feel much different\nfrom Home.  It's weird.{0D}",,1 isla(s) 91 inline
310,0x78A9,redirect,0x754F,62,"Nice view for Beyond, huh? Our\nhouse faces the central axis.{0D}",,2 isla(s) 91 inline
311,0x78F4,redirect,0x7593,66,You can see outside perfectly. \nThat's adjustable glass for you.{0D},,2 isla(s) 91 inline
312,0x792D,redirect,0x75DB,71,That's one of Mom's flower vases. \nShe did a lot of flower arranging.{0D},,1 isla(s) 91 inline
313,0x7960,redirect,0x7625,35,Lorraine always did like flowers.{0D},,2 isla(s) 91 inline
314,0x7981,redirect,0x764E,70,"This isn't a zero-gravity ceramic,\nis it? That's unusual for Beyond.{0D}",,2 isla(s) 91 inline
315,0x79CE,redirect,0x769A,60,"Right, it's porcelain.  Mom\nprobably ordered it from Home.{0D}",,
316,0x7A29,redirect,0x76D6,52,"Flowers and plants reminded her\nof Home, I'm sure.{0D}",,1 isla(s) 91 inline
317,0x7A66,redirect,0x770D,52,It's a porcelain flower vase.  Mom\nliked it a lot.{0D},,
318,0x7A97,redirect,0x7741,224,"That's a makeup stand.  Mom gave\nit to me when I turned 20.{80238057}In Japanese culture, you're\nregarded as an adult when you\nreach 20.{80238057}The mirror that used to go on top\nis broken, though.  Now I just\nuse it for the drawers.{0D}",,4 isla(s) 91 inline
319,0x7B20,redirect,0x782D,61,That's the makeup stand Mom\nbought me for my 20th birthday.{0D},,1 isla(s) 91 inline
320,0x7B59,redirect,0x786D,72,That's a picture of Mom.  Dad puts\npictures of her up wherever he\ncan.{0D},,1 isla(s) 91 inline
321,0x7B9E,redirect,0x78B8,53,"He has one in his lab at work,\ncome to think of it.{0D}",,
322,0x7BC5,redirect,0x78ED,41,It's a photo of Mom.  Dad put it\nthere.{0D},,1 isla(s) 91 inline
323,0x7BE8,redirect,0x7919,50,"Don't worry, I didn't see any\nlistening devices.{0D}",,1 isla(s) 91 inline
324,0x7C1B,redirect,0x794E,30,"It's okay, nothing's bugged.{0D}",,1 isla(s) 91 inline
325,0x7C3A,redirect,0x796F,34,"Try to relax, Jonathan.  Please.{0D}",,1 isla(s) 91 inline
326,0x7C5F,redirect,0x7994,69,You've been through a lot.  You\nshouldn't exert yourself right\nnow.{0D},,1 isla(s) 91 inline
327,0x7C9E,redirect,0x79DC,14,Chaos again.{0D},,
328,0x7CAF,redirect,0x79EA,32,Seems like everything's chaos.{0D},,
329,0x7CC8,redirect,0x7A0A,34,I miss hearing Dad play his CDs.{0D},,1 isla(s) 91 inline
330,0x7CF3,redirect,0x7A2F,58,You could try listening to some\nmusic to help you relax.{0D},,1 isla(s) 91 inline
331,0x7D16,redirect,0x7A6C,51,"I think you've listened to them all,\nhaven't you?{0D}",,1 isla(s) 91 inline
332,0x7D33,redirect,0x7AA2,28,Shall we put something on?{0D},,
333,0x7D4A,redirect,0x7ABE,35,You want to listen to some\nmusic?{0D},,
334,0x7D5F,redirect,0x7AE1,41,"No, we didn't come here to sample\nBGMs.{0D}",,
335,0x7D88,redirect,0x7B0A,56,The CD the informant was talking\nabout should be here.{0D},,1 isla(s) 91 inline
336,0x7DC1,redirect,0x7B45,25,Which one was it again?{0D},,1 isla(s) 91 inline
337,0x7DD4,redirect,0x7B61,43,Try to remember.  It was definitely\nhere.{0D},,
338,0x7DFB,redirect,0x7B8C,24,Which one could it be?{0D},,1 isla(s) 91 inline
339,0x7E22,redirect,0x7BA7,76,We'll find it eventually.  We'll go\nthrough them one by one if we\nhave to.{0D},,2 isla(s) 91 inline
340,0x7E49,redirect,0x7BF9,21,Here are Dad's CDs.{0D},,
341,0x7E64,redirect,0x7C0E,130,"These are the CD shelves.  This is\nDad's hobby.{80238057}Listening to music is probably his\nfavorite thing in the world,\nbesides work.{0D}",,3 isla(s) 91 inline
342,0x7EA9,redirect,0x7C99,70,"I can see why, what with this\nsetup.  He must enjoy it a great\ndeal.{0D}",,3 isla(s) 91 inline
343,0x7EE6,redirect,0x7CE8,53,He's got almost every genre you\ncould imagine here.{0D},,2 isla(s) 91 inline
344,0x7F1B,redirect,0x7D23,36,CDs are an antique media\nnowadays.{0D},,1 isla(s) 91 inline
345,0x7F38,redirect,0x7D4D,69,"Right, but Dad doesn't like the\nquality you get with optical discs.{0D}",,2 isla(s) 91 inline
346,0x7F69,redirect,0x7D98,26,This is some collection.{0D},,
347,0x7F80,redirect,0x7DB2,40,Your dad seems like a real\naudiophile.{0D},,2 isla(s) 91 inline
348,0x7F9F,redirect,0x7DE0,42,"These CDs will use 3D data codes,\nright?{0D}",,1 isla(s) 91 inline
349,0x7FD2,redirect,0x7E0D,22,"Yes, that's correct.{0D}",,1 isla(s) 91 inline
350,0x7FDD,redirect,0x7E26,37,Would you like to put something\non?{0D},,1 isla(s) 91 inline
351,0x8008,redirect,0x7E4E,6,Back{0D},,
352,0x8011,redirect,0x7E54,6,Look{0D},,
353,0x8020,redirect,0x7E5A,37,"Hey, this one doesn't have a title.{0D}",,1 isla(s) 91 inline
354,0x8045,redirect,0x7E82,31,There's no title on this one.{0D},,
355,0x8068,redirect,0x7EA1,35,It was just a bunch of noise too.{0D},,1 isla(s) 91 inline
356,0x808F,redirect,0x7EC7,83,This mark is the Hojo family crest.\nThis is what the informant was\ntalking about.{0D},,2 isla(s) 91 inline
357,0x80C2,redirect,0x7F20,29,What's this mark on the CD?{0D},,1 isla(s) 91 inline
358,0x80E7,redirect,0x7F40,73,Maybe this is one of the family\ncrests the informant was talking\nabout?{0D},,2 isla(s) 91 inline
359,0x8116,redirect,0x7F8F,30,Is this mark a family crest?{0D},,1 isla(s) 91 inline
360,0x8133,redirect,0x7FB0,11,Could be.{0D},,
361,0x8144,redirect,0x7FBB,69,It's a blank CD case.  Maybe it's\nfrom a private collection of his?{0D},,2 isla(s) 91 inline
362,0x8179,redirect,0x8006,6,Play{0D},,1 isla(s) 91 inline
363,0x8182,redirect,0x800F,2,{0D},,
364,0x81B1,redirect,0x8014,2,{0D},,
365,0x81C4,redirect,0x8016,2,{0D},,
366,0x81F5,redirect,0x8018,2,{0D},,
367,0x8216,redirect,0x801A,2,{0D},,
368,0x8241,redirect,0x801C,2,{0D},,
369,0x826E,redirect,0x801E,2,{0D},,
370,0x8293,redirect,0x8023,2,{0D},,
371,0x82BC,redirect,0x8025,2,{0D},,
372,0x82DF,redirect,0x8027,2,{0D},,
373,0x8306,redirect,0x8029,46,You sure you don't want to look at\nit again?{0D},,1 isla(s) 91 inline
374,0x8325,redirect,0x805A,50,We can go look at them again if\nyou're not sure.{0D},,1 isla(s) 91 inline
375,0x8354,redirect,0x8092,124,I keep thinking about the family\ncrest stuff the informant was\ngoing on about.{80238057}It looks like there's one on the CD\ntoo.{0D},,2 isla(s) 91 inline
376,0x839F,redirect,0x8114,59,"Karen, you say there's a family\ncrest chart in the study?{0D}",,3 isla(s) 91 inline
377,0x83C4,redirect,0x8158,34,"Yeah, you want to go look at it?{0D}",,1 isla(s) 91 inline
378,0x83E5,redirect,0x817D,50,"Karen, do you know anything\nabout family crests?{0D}",,2 isla(s) 91 inline
379,0x840E,redirect,0x81B5,62,"Family crests? Well, there's a\nchart with some in the study.{0D}",,2 isla(s) 91 inline
380,0x843B,redirect,0x81F9,26,Shall we go take a look?{0D},,
381,0x845E,redirect,0x8213,42,That's strange.  There's no music\non it.{0D},,1 isla(s) 91 inline
382,0x8481,redirect,0x8240,32,"Yeah, it's just noise.  Weird.{0D}",,1 isla(s) 91 inline
383,0x84A4,redirect,0x8263,25,There's no music on it.{0D},,1 isla(s) 91 inline
384,0x84BF,redirect,0x827F,25,It's nothing but noise.{0D},,1 isla(s) 91 inline
385,0x84D8,redirect,0x829B,20,Maybe it's broken?{0D},,
386,0x84F1,redirect,0x82AF,19,The cover says...{0D},,1 isla(s) 91 inline
387,0x8510,redirect,0x82C5,9,"""Home"".{0D}",,
388,0x852F,redirect,0x82CE,39,Written and performed by La\nNakamour.{0D},,1 isla(s) 91 inline
389,0x854C,redirect,0x82F8,17,"""Nobody Knows"".{0D}",,1 isla(s) 91 inline
390,0x858F,redirect,0x830C,19,The cover says...{0D},,
391,0x85E2,redirect,0x831F,62,"""Snatcher {D0}{06} One Night in Neo\nKobe City (Unreleased Remix)"".{0D}",,2 isla(s) 91 inline
392,0x8679,redirect,0x8363,59,Written and performed by Motoaki\nFurukawa (Kukeiha Club).{0D},,
393,0x86A4,redirect,0x839E,13,"""28 Years"".{0D}",,1 isla(s) 91 inline
394,0x86CB,redirect,0x83AE,36,Written and performed by\nIka-chan.{0D},,1 isla(s) 91 inline
395,0x8708,redirect,0x83D5,24,"""Girls, Girls, Girls"".{0D}",,1 isla(s) 91 inline
396,0x872B,redirect,0x83F0,17,"""Beyond Coast"".{0D}",,
397,0x876E,redirect,0x8401,12,"""Shadows"".{0D}",,
398,0x8797,redirect,0x840D,33,Written and performed by Tappy.{0D},,1 isla(s) 91 inline
399,0x87C2,redirect,0x8431,16,"""Dear Friend"".{0D}",,1 isla(s) 91 inline
400,0x8817,redirect,0x8444,47,Written and performed by La\nNakamour & Huggy.{0D},,1 isla(s) 91 inline
401,0x8840,redirect,0x8476,8,"""BCP"".{0D}",,
402,0x8853,redirect,0x847E,15,"""Good Humor"".{0D}",,1 isla(s) 91 inline
403,0x88B4,redirect,0x8490,18,"""Still Walking"".{0D}",,
404,0x88FB,redirect,0x84A2,13,"""Lavender"".{0D}",,1 isla(s) 91 inline
405,0x8926,redirect,0x84B2,12,"""Owl-Cat"".{0D}",,
406,0x895D,redirect,0x84BE,19,The cover says...{0D},,1 isla(s) 91 inline
407,0x899C,redirect,0x84D4,36,"""Poly-Net Warriors {D0}{06} The\nDecade"".{0D}",,2 isla(s) 91 inline
408,0x89C7,redirect,0x84FE,42,Written and performed by Kazuki\nMuraoka.{0D},,1 isla(s) 91 inline
409,0x89DE,redirect,0x852B,13,"""Tokugawa"".{0D}",,1 isla(s) 91 inline
410,0x8A4F,redirect,0x853B,26,"""Children of the Dream"".{0D}",,1 isla(s) 91 inline
411,0x8AC0,redirect,0x8558,47,Written and performed by La\nNakamour & Gacky.{0D},,
412,0x8AEB,redirect,0x8587,12,"""My Love"".{0D}",,1 isla(s) 91 inline
413,0x8B1C,redirect,0x8596,14,"""Bike Ride"".{0D}",,
414,0x8B55,redirect,0x85A4,20,"""Doin' Just Fine"".{0D}",,
415,0x8B98,redirect,0x85B8,16,"""Tokyo Mambo"".{0D}",,
416,0x8BD9,redirect,0x85C8,19,"""Too Late Blues"".{0D}",,
417,0x8C2E,redirect,0x85DB,16,"""Fling Girls"".{0D}",,1 isla(s) 91 inline
418,0x8C71,redirect,0x85EE,20,"""Home Sweet Home"".{0D}",,
419,0x8CAE,redirect,0x8602,26,"""Anna's Theme (Part 1)"".{0D}",,
420,0x8D07,redirect,0x861C,29,"""Living in the Real World"".{0D}",,
421,0x8D8E,redirect,0x8639,23,"""Festival on Beyond"".{0D}",,
422,0x8DF1,redirect,0x8650,23,"""L'Amour Impossible"".{0D}",,
423,0x8E46,redirect,0x8667,22,"""Not Made in Texas"".{0D}",,1 isla(s) 91 inline
424,0x8EAF,redirect,0x8680,9,"""Mist"".{0D}",,
425,0x8ECE,redirect,0x8689,30,"""Past Year at Sunset Beach"".{0D}",,1 isla(s) 91 inline
426,0x8F5B,redirect,0x86AA,32,"""Old LA 2040 (Short Version)"".{0D}",,
427,0x8F8A,redirect,0x86CA,36,"""Criminal Investigation (Part 1)"".{0D}",,1 isla(s) 91 inline
428,0x901D,redirect,0x86F1,15,"""No, No, No!""{0D}",,
429,0x9060,redirect,0x8700,17,"""Magic Subway"".{0D}",,1 isla(s) 91 inline
430,0x90A5,redirect,0x8714,19,"""First Triangle"".{0D}",,
431,0x90F4,redirect,0x8727,17,"""Femme Fatale"".{0D}",,1 isla(s) 91 inline
432,0x9133,redirect,0x873B,22,"""Calling Your Name"".{0D}",,
433,0x9186,redirect,0x8751,26,"""Anna's Theme (Part 2)"".{0D}",,
434,0x91DF,redirect,0x876B,19,The cover says...{0D},,1 isla(s) 91 inline
435,0x922C,redirect,0x8781,42,"""Poly-Net Warriors {D0}{06} Go for\nit, Yochi"".{0D}",,1 isla(s) 91 inline
436,0x926D,redirect,0x87AE,16,"""Mission 307"".{0D}",,
437,0x929E,redirect,0x87BE,18,"""Tappy's Works"".{0D}",,1 isla(s) 91 inline
438,0x92E5,redirect,0x87D3,19,"""Nakamour Blues"".{0D}",,
439,0x932E,redirect,0x87E6,20,"""Legendary Faces"".{0D}",,
440,0x937F,redirect,0x87FA,15,"""Love Theme"".{0D}",,
441,0x93B8,redirect,0x8809,19,"""Beyond Morning"".{0D}",,1 isla(s) 91 inline
442,0x9401,redirect,0x881F,16,"""Sweet Hippo"".{0D}",,
443,0x943E,redirect,0x882F,14,"""Arabesque"".{0D}",,
444,0x946D,redirect,0x883D,23,"""Memoir de la Neige"".{0D}",,2 isla(s) 91 inline
445,0x94D0,redirect,0x885A,12,"""Reunion"".{0D}",,
446,0x94ED,redirect,0x8866,10,"""Chase"".{0D}",,
447,0x9510,redirect,0x8870,6,Stop{0D},,
448,0x951B,redirect,0x8876,24,Can we listen to this?{0D},,
449,0x9532,redirect,0x888E,17,"Sure, go ahead.{0D}",,
450,0x953F,redirect,0x889F,29,You mind if we put this on?{0D},,1 isla(s) 91 inline
451,0x955A,redirect,0x88BF,17,"No, not at all.{0D}",,
452,0x9565,redirect,0x88D0,38,This isn't it.  Let's keep checking.{0D},,
453,0x9592,redirect,0x88F6,26,Nope.  This can't be it.{0D},,1 isla(s) 91 inline
454,0x95B9,redirect,0x8913,38,With contributions from Dokuo\nUmeno.{0D},,1 isla(s) 91 inline
455,0x95EC,redirect,0x893C,39,With contributions from Kameo\nMatano.{0D},,1 isla(s) 91 inline
456,0x9627,redirect,0x8966,40,With contributions from Ajihei\nTamura.{0D},,
457,0x966C,redirect,0x898E,29,Karen....  The truth is....{0D},,1 isla(s) 91 inline
458,0x9683,redirect,0x89AE,14,"Karen, I....{0D}",,
459,0x9696,redirect,0x89BC,13,What is it?{0D},,1 isla(s) 91 inline
460,0x96A9,redirect,0x89CC,17,"No, never mind.{0D}",,
461,0x96C2,redirect,0x89DD,22,What is it? Tell me.{0D},,1 isla(s) 91 inline
462,0x96D5,redirect,0x89F6,35,"What is it, Jonathan? Talk to me.{0D}",,
463,0x96FA,redirect,0x8A19,110,"My doctor said I should be in the\nhospital right now, but I can't\n\n imagine being there at a time like\nthis.{0D}",,1 isla(s) 91 inline
464,0x976F,redirect,0x8A8A,18,Are you alright?{0D},,
465,0x9786,redirect,0x8A9C,71,"Not really, no, but don't worry, I\nwon't get in your way or anything.{0D}",,1 isla(s) 91 inline
466,0x97C5,redirect,0x8AE6,32,You don't look so good either.{0D},,1 isla(s) 91 inline
467,0x97DC,redirect,0x8B09,23,You worried about me?{0D},,1 isla(s) 91 inline
468,0x97F3,redirect,0x8B23,44,"Karen, you seem... how should I\nput it....{0D}",,
469,0x9822,redirect,0x8B4F,76,"Different in person than on TV. \nYou're still just as charming, of\ncourse.{0D}",,2 isla(s) 91 inline
470,0x984F,redirect,0x8BA1,20,Maybe it's the CG?{0D},,
471,0x986E,redirect,0x8BB5,47,They use CG to make me look\nbetter on camera.{0D},,1 isla(s) 91 inline
472,0x98A7,redirect,0x8BE7,5,CG?{0D},,
473,0x98B2,redirect,0x8BEC,32,Think of it as digital makeup.{0D},,
474,0x98C5,redirect,0x8C0C,33,It's to cover up my complexion.{0D},,
475,0x98DC,redirect,0x8C2D,40,My illness gives me a pale\ncomplexion.{0D},,1 isla(s) 91 inline
476,0x98FB,redirect,0x8C58,38,I had no idea.  You look fine on\nTV.{0D},,1 isla(s) 91 inline
477,0x9928,redirect,0x8C81,25,Are you sick right now?{0D},,
478,0x995B,redirect,0x8C9A,46,"Actually, my problem is more than\ntemporary.{0D}",,1 isla(s) 91 inline
479,0x9978,redirect,0x8CCB,67,They use CG correction when I'm\non TV.  Do I seem that different?{0D},,1 isla(s) 91 inline
480,0x99A7,redirect,0x8D11,46,"No, you're even more beautiful in\nreal life.{0D}",,
481,0x99C2,redirect,0x8D3F,6,Look{0D},,
482,0x99C7,redirect,0x8D45,75,You really do look exactly like\nyour mother.  Except for your\ncomplexion.{0D},,1 isla(s) 91 inline
483,0x99FE,redirect,0x8D93,38,They say the disease is\nprogressing.{0D},,
484,0x9A1F,redirect,0x8DB9,39,Karen....  You don't look so\ngood....{0D},,
485,0x9A42,redirect,0x8DE0,46,She's like Lorraine's double.  It's\nuncanny.{0D},,1 isla(s) 91 inline
486,0x9A6F,redirect,0x8E11,39,It feels like I'm back with Lorraine.{0D},,
487,0x9AA8,redirect,0x8E38,44,You really think I resemble Mom\nthat much?{0D},,1 isla(s) 91 inline
488,0x9AC7,redirect,0x8E67,36,Please don't look at me like that.{0D},,
489,0x9AEE,redirect,0x8E8B,43,"The camera doesn't do you\njustice, Karen.{0D}",,1 isla(s) 91 inline
490,0x9B29,redirect,0x8EB9,55,You look just like your mother\nwhen she was your age.{0D},,1 isla(s) 91 inline
491,0x9B6A,redirect,0x8EF3,19,Tell me about it.{0D},,
492,0x9B7B,redirect,0x8F06,26,"Well, I am her daughter.{0D}",,
493,0x9B90,redirect,0x8F20,27,"How's your health, Karen?{0D}",,
494,0x9BA5,redirect,0x8F3B,28,You looked really drained.{0D},,
495,0x9BCE,redirect,0x8F57,45,She looks exactly like Lorraine at\nher age.{0D},,1 isla(s) 91 inline
496,0x9BF1,redirect,0x8F87,69,Seeing you reminds me of the time\nyour mother and I spent together.{0D},,1 isla(s) 91 inline
497,0x9C2E,redirect,0x8FCF,38,"Don't stare at me like that, please.{0D}",,
498,0x9C4F,redirect,0x8FF5,55,"It's an honor to meet you in\nperson like this, Karen.{0D}",,1 isla(s) 91 inline
499,0x9C80,redirect,0x902F,117,"I'm used to being looked at\nthrough a camera, but I feel kind\nof... embarrassed when people\n stare at me in person.{0D}",,2 isla(s) 91 inline
500,0x9CBF,redirect,0x90AA,47,It totally feels like I'm back with\nLorraine.{0D},,
501,0x9CE8,redirect,0x90D9,6,Talk{0D},,
502,0x9CF3,redirect,0x90DF,46,Is it alright if we ask you a few\nquestions?{0D},,1 isla(s) 91 inline
503,0x9D0C,redirect,0x9110,8,Karen?{0D},,
504,0x9D19,redirect,0x9118,32,May we ask you some questions?{0D},,1 isla(s) 91 inline
505,0x9D26,redirect,0x913B,30,What would you like to know?{0D},,
506,0x9D2D,redirect,0x9159,13,What is it?{0D},,
507,0x9D3A,redirect,0x9166,8,Karen?{0D},,
508,0x9D43,redirect,0x916E,7,Yeah?{0D},,
509,0x9D4A,redirect,0x9175,12,What's up?{0D},,
510,0x9D53,redirect,0x9181,11,Ask about{0D},,1 isla(s) 91 inline
511,0x9D58,redirect,0x918F,13,Her parents{0D},,
512,0x9D65,redirect,0x919C,131,"This can't be an easy thing to talk\nabout, but it is necessary for our\ninvestigation.{80238057}What can you tell us about your\nparents?{0D}",,1 isla(s) 91 inline
513,0x9DBA,redirect,0x9222,85,My father is a Terrestrial who\nimmigrated to Beyond shortly after\nit was completed.{0D},,2 isla(s) 91 inline
514,0x9E23,redirect,0x927D,74,Your mother told me they met at\nTokugawa's festival for Japanese\npeople.{0D},,1 isla(s) 91 inline
515,0x9E68,redirect,0x92CA,22,"Yes, that's correct.{0D}",,
516,0x9E7B,redirect,0x92E0,105,He met my mother at the\nTokugawa Group's Nihonjin\nMatsuri.{80238057}It's a festival for Japanese people\nhere.{0D},,2 isla(s) 91 inline
517,0x9EBC,redirect,0x934F,51,He said Mom was inconsolable\nafter your accident.{0D},,1 isla(s) 91 inline
518,0x9EEB,redirect,0x9385,14,Lorraine....{0D},,
519,0x9EFA,redirect,0x9393,58,He devoted himself to her.  They\nmarried 6 months later.{0D},,1 isla(s) 91 inline
520,0x9F33,redirect,0x93D0,163,"Dad's very jealous, more so than\nyour average person.{80238057}He came down hard on Mom for\nthe way she still thought about\nyou.{80238057}That was only because he loved\nher.{0D}",,3 isla(s) 91 inline
521,0x9F9E,redirect,0x947C,59,"The closer he tried to get, the\nfurther she drifted away.{0D}",,
522,0x9FD5,redirect,0x94B7,60,It was an unusual sort of marriage\nwhen I look back on it.{0D},,2 isla(s) 91 inline
523,0x9FFE,redirect,0x94F9,131,"Mom couldn't forget you.  The\nstronger Dad's love got, the more\nhis jealousy grew.{80238057}That's when their relationship\nturned sour.{0D}",,6 isla(s) 91 inline
524,0xA07F,redirect,0x958E,49,Mom still kept all the pictures she\nhad of you.{0D},,2 isla(s) 91 inline
525,0xA0A6,redirect,0x95C5,55,"One day, Dad found them... and\nburned every last one.{0D}",,1 isla(s) 91 inline
526,0xA0D5,redirect,0x95FF,49,Including her copy of the one you\njust gave me.{0D},,1 isla(s) 91 inline
527,0xA0F4,redirect,0x9633,45,She had no pictures of you left\nafter that.{0D},,
528,0xA119,redirect,0x9660,102,"They argued constantly, but they\nstayed together for my sake.{80238057}That's a real Japanese thing to do.{0D}",,5 isla(s) 91 inline
529,0xA17E,redirect,0x96D8,51,"Honestly, I didn't really understand\nthem myself.{0D}",,1 isla(s) 91 inline
530,0xA1A5,redirect,0x970E,12,Hojo's job{0D},,
531,0xA1B0,redirect,0x971A,55,What does your father do at\nTokugawa Pharmaceuticals?{0D},,
532,0xA1CF,redirect,0x9751,66,All I know is he's involved with\ndeveloping new pharmaceuticals.{0D},,2 isla(s) 91 inline
533,0xA20A,redirect,0x9799,49,"To your understanding, what kind\nof work is it?{0D}",,1 isla(s) 91 inline
534,0xA225,redirect,0x97CD,47,I don't know.  He never talked\nmuch about it.{0D},,2 isla(s) 91 inline
535,0xA284,redirect,0x9802,38,He never discussed his work at\nhome?{0D},,1 isla(s) 91 inline
536,0xA291,redirect,0x982B,22,"Not with me, anyway.{0D}",,
537,0xA2A4,redirect,0x9841,46,Did he say anything you think\nmight help us?{0D},,2 isla(s) 91 inline
538,0xA2D7,redirect,0x9875,112,"Well, one time {D0}{06} I can't\nremember when exactly {D0}{06} he\nbroke down in tears, saying he\n wanted to quit Tokugawa.{0D}",,4 isla(s) 91 inline
539,0xA32C,redirect,0x98F1,53,"He said, ""They tricked me.  I hate\nmy fucking job!""{0D}",,2 isla(s) 91 inline
540,0xA379,redirect,0x992C,16,Holy mackerel.{0D},,
541,0xA38A,redirect,0x993C,119,"That was it.  That was all he said. \nHe never mentioned it again.{80238057}He never swore, which made it\neven more unusual.{0D}",,3 isla(s) 91 inline
542,0xA3C3,redirect,0x99BC,76,For someone here to say\nsomething like that....  That's\nalmost unheard of.{0D},,3 isla(s) 91 inline
543,0xA406,redirect,0x9A11,108,I don't really know what he did.{80238057}He was forbidden from discussing\nhis work for confidentiality\nreasons.{0D},,3 isla(s) 91 inline
544,0xA45B,redirect,0x9A86,64,He never talked about a certain\nnew product he was working on?{0D},,2 isla(s) 91 inline
545,0xA48A,redirect,0x9ACC,23,"No, nothing specific.{0D}",,
546,0xA4A3,redirect,0x9AE3,42,"This is the first I've heard of a\n""K-9"".{0D}",,1 isla(s) 91 inline
547,0xA4CE,redirect,0x9B10,17,Hojo's behavior{0D},,
548,0xA4D9,redirect,0x9B21,74,Did you notice anything unusual\nabout your father before he\ndisappeared?{0D},,2 isla(s) 91 inline
549,0xA4F8,redirect,0x9B71,86,He had been acting kind of strange\nlately.  Maybe things weren't going\nwell at work?{0D},,4 isla(s) 91 inline
550,0xA537,redirect,0x9BD3,50,Your mother said he would have\nthese breakdowns.{0D},,1 isla(s) 91 inline
551,0xA55E,redirect,0x9C08,76,"Yes... yes, he did, now that you\nmention it.  He's normally a calm\nperson.{0D}",,2 isla(s) 91 inline
552,0xA591,redirect,0x9C5A,44,So he definitely was different than\nusual?{0D},,1 isla(s) 91 inline
553,0xA5B2,redirect,0x9C89,73,"Yes.  He does have a tendency to\nworry at times, but nothing like\nthat.{0D}",,1 isla(s) 91 inline
554,0xA5DD,redirect,0x9CD5,112,Please try to think.  Even the\nlittlest thing might make a\ndifference.{80238057}In what other ways was he\ndifferent?{0D},,12 isla(s) 91 inline
555,0xA620,redirect,0x9D69,84,He would become very pensive\nand emotional.  He was like\nsomebody else altogether.{0D},,1 isla(s) 91 inline
556,0xA659,redirect,0x9DC0,77,"I think he talked to Mom about\nsomething, but he never said\nanything to me.{0D}",,
557,0xA69E,redirect,0x9E0D,34,"So, Lorraine did know something.{0D}",,1 isla(s) 91 inline
558,0xA6C7,redirect,0x9E32,37,Mom didn't tell me anything either.{0D},,
559,0xA6EE,redirect,0x9E57,104,He would kind of watch out for\nme when he moved about the\nhouse.{80238057}It seemed like he was avoiding me.{0D},,3 isla(s) 91 inline
560,0xA721,redirect,0x9EC8,60,People at Tokugawa are saying it\ncould be Return Syndrome.{0D},,2 isla(s) 91 inline
561,0xA766,redirect,0x9F0A,55,Dad? I wouldn't say he's the\ntype.  He liked it here.{0D},,1 isla(s) 91 inline
562,0xA7C3,redirect,0x9F44,66,Maybe deep down he didn't like it\nand was keeping it to himself?{0D},,
563,0xA7D6,redirect,0x9F86,80,I never got that impression from\nhim.  It has to be related to\nsomething else.{0D},,2 isla(s) 91 inline
564,0xA809,redirect,0x9FDC,37,Why do you say he was avoiding\nyou?{0D},,1 isla(s) 91 inline
565,0xA81E,redirect,0xA004,65,I could tell.  He's never been good\nat hiding things like that.{0D},,
566,0xA853,redirect,0xA045,16,Hojo's hobbies{0D},,
567,0xA85E,redirect,0xA055,33,What are your father's hobbies?{0D},,
568,0xA871,redirect,0xA076,33,"Music's one of them, I take it.{0D}",,1 isla(s) 91 inline
569,0xA886,redirect,0xA09A,54,Right.  I guess that's about it {D0}{06}\nlistening to CDs.{0D},,1 isla(s) 91 inline
570,0xA8BF,redirect,0xA0D3,43,"Hobbies? Well, he likes listening\nto CDs.{0D}",,2 isla(s) 91 inline
571,0xA8F8,redirect,0xA104,6,CDs?{0D},,
572,0xA8FF,redirect,0xA10A,72,"Yes, he has a lot of CDs he got\nwhen he was younger.  Unusual, I\nknow.{0D}",,1 isla(s) 91 inline
573,0xA944,redirect,0xA155,56,I understand how that is.  We\ncome from the same time.{0D},,1 isla(s) 91 inline
574,0xA983,redirect,0xA190,61,That's his only hobby per se.  He\ndoesn't have any friends.{0D},,3 isla(s) 91 inline
575,0xA9C0,redirect,0xA1D6,38,So would he spend his days off\nhere?{0D},,
576,0xA9E3,redirect,0xA1FC,62,"He was almost never home, since\nhe and Mom didn't get along.{0D}",,2 isla(s) 91 inline
