id,jp_addr,tipo,destino,bytes,original,traduccion,notas
284,0x5633,redirect,0x5A8A,37,But he's definitely here\nsomewhere.{0D},,1 isla(s) 91 inline
285,0x5658,redirect,0x5AB2,51,Who are they? I haven't seen\neither of them here.{0D},,2 isla(s) 91 inline
286,0x5693,redirect,0x5AEB,20,I don't know them.{0D},,
287,0x56A8,redirect,0x5AFF,26,Is that the Policenauts?{0D},,
288,0x56C3,redirect,0x5B19,37,That's the president in the middle.{0D},,1 isla(s) 91 inline
289,0x56E4,redirect,0x5B41,48,"That's for the party, right? I've\ngot one too.{0D}",,2 isla(s) 91 inline
290,0x5713,redirect,0x5B77,34,"They gave you one too, did they?{0D}",,1 isla(s) 91 inline
291,0x5734,redirect,0x5B9C,18,Catch you later.{0D},,1 isla(s) 91 inline
292,0x5745,redirect,0x5BB1,42,That swimsuit really flatters your\nlegs.{0D},,2 isla(s) 91 inline
293,0x576C,redirect,0x5BE1,49,I wish I knew where all these\ngirls are hiding.{0D},,
294,0x5795,redirect,0x5C12,33,Her face is very even-featured.{0D},,1 isla(s) 91 inline
295,0x57BA,redirect,0x5C36,46,She's got an intellectual air for an\nescort.{0D},,
296,0x57E7,redirect,0x5C67,50,I think I'll steal one from you too!\n{D0}{06}smooch!{D0}{06}{0D},,1 isla(s) 91 inline
297,0x5802,redirect,0x5C9C,22,What are you doing?!{0D},,
298,0x5821,redirect,0x5CB2,23,Stop it! I'll scream!{0D},,1 isla(s) 91 inline
299,0x5844,redirect,0x5CCC,89,That's so hot the way her hair's\nspread out like that.  It's like she's\nlying on a bed.{0D},,3 isla(s) 91 inline
300,0x587D,redirect,0x5D2E,58,"This must be that ""explosive""\nhair everyone talks about.{0D}",,2 isla(s) 91 inline
301,0x58AE,redirect,0x5D6E,41,Zero gravity just keeps getting\nbetter.{0D},,2 isla(s) 91 inline
302,0x58CF,redirect,0x5D9D,37,All Beyonds seem to have slim\nlegs.{0D},,1 isla(s) 91 inline
303,0x5904,redirect,0x5DC5,62,I'm running out of material with all\nthese attractive girls.{0D},,3 isla(s) 91 inline
304,0x591F,redirect,0x5E0C,99,"The stewardess on the spaceplane\nwas saying the legs always look\nslimmer in zero gravity, though.{0D}",,4 isla(s) 91 inline
305,0x595E,redirect,0x5E7B,24,I see you're barefoot.{0D},,1 isla(s) 91 inline
306,0x596D,redirect,0x5E96,82,You can hurt someone wearing\nheels in zero gravity.  I wouldn't\nwant to do that.{0D},,2 isla(s) 91 inline; cadena 92: 2 fragmentos unidos
307,0x59B4,redirect,0x5EFE,59,There's something incredibly sexy\nabout a barefoot woman.{0D},,2 isla(s) 91 inline
308,0x59CD,redirect,0x5F3F,23,Hers were pretty big.{0D},,1 isla(s) 91 inline
309,0x59FA,redirect,0x5F59,87,I wonder what size she is.  The\nweightlessness is throwing off my\nvisual calibration.{0D},,2 isla(s) 91 inline
310,0x5A29,redirect,0x5FB6,59,"They're slowly bobbling around,\njust going with the flow.{0D}",,2 isla(s) 91 inline
311,0x5A4A,redirect,0x5FF7,42,Why don't I get you too while I'm\nat it.{0D},,2 isla(s) 91 inline
312,0x5A65,redirect,0x6027,28,Guess I'll start with you.{0D},,2 isla(s) 91 inline
313,0x5A82,redirect,0x6049,23,"(Chris-sized, maybe?){0D}",,
314,0x5A9B,redirect,0x6060,33,(That other girl's are bigger.){0D},,
315,0x5AC0,redirect,0x6081,95,If I don't do this as much as she'll\nlet me I'm gonna regret it first\nthing tomorrow morning.{0D},,3 isla(s) 91 inline
316,0x5AD5,redirect,0x60E9,43,What's that EMPS for? Some sort\nof event?{0D},,
317,0x5B24,redirect,0x6114,39,Maybe you know what that EMPS\nis for?{0D},,1 isla(s) 91 inline
318,0x5B5D,redirect,0x613E,6,....{0D},,
319,0x5B64,redirect,0x6144,22,Are you ignoring me?{0D},,
320,0x5B7D,redirect,0x615A,36,It's a handheld propulsion device.{0D},,1 isla(s) 91 inline
321,0x5B9E,redirect,0x6181,29,That's a propulsion device.{0D},,
322,0x5BBD,redirect,0x619E,39,Is that some kinda propulsion\ndevice?{0D},,1 isla(s) 91 inline
323,0x5BD0,redirect,0x61C8,93,This is a portable attitude\nadjustment unit.{80238057}It helps you move around a\nweightless area.{0D},,1 isla(s) 91 inline
324,0x5C17,redirect,0x6228,100,It's a portable attitude adjustment\nunit.{80238057}You can move around easier in\nzero gravity with this.{0D},,2 isla(s) 91 inline
325,0x5C64,redirect,0x6292,31,I don't mind being looked at.{0D},,
326,0x5C87,redirect,0x62B1,91,"Go ahead, look all you want.{80238057}The more you look, the more we\nknow we're doing it right.{0D}",,3 isla(s) 91 inline
327,0x5CC0,redirect,0x6315,37,"Women live for attention, you\nknow.{0D}",,
328,0x5CE5,redirect,0x633A,53,You really think I'm that\nattractive? That's sweet.{0D},,1 isla(s) 91 inline
329,0x5D08,redirect,0x6372,33,Don't you look at me like that!{0D},,1 isla(s) 91 inline
330,0x5D23,redirect,0x6396,6,Pig!{0D},,
331,0x5D3C,redirect,0x639C,45,Keep your hands off her.  She's\njust a kid.{0D},,
332,0x5D69,redirect,0x63C9,30,You trying to annoy her too?{0D},,
333,0x5D82,redirect,0x63E7,20,Stop it right now!{0D},,1 isla(s) 91 inline
334,0x5D97,redirect,0x63FE,23,What is it with you?!{0D},,
335,0x5DAA,redirect,0x6415,28,I can't take this anymore!{0D},,
336,0x5DC9,redirect,0x6431,23,Seen Tokugawa around?{0D},,1 isla(s) 91 inline
337,0x5DDE,redirect,0x644B,29,Any idea where Tokugawa is?{0D},,cadena 92: 2 fragmentos unidos
338,0x5DFD,redirect,0x6479,41,Do you know where we can find\nTokugawa?{0D},,2 isla(s) 91 inline
339,0x5E1E,redirect,0x64A8,52,Could you try and remember if\nyou've ever met him?{0D},,
340,0x5E31,redirect,0x64DC,35,You know a guy called Kenzo\nHojo?{0D},,1 isla(s) 91 inline
341,0x5E56,redirect,0x6502,37,How about you? Heard of Kenzo\nHojo?{0D},,2 isla(s) 91 inline
342,0x5E77,redirect,0x652D,56,So what would the measurements\nof this fine figure be?{0D},,2 isla(s) 91 inline
343,0x5E8E,redirect,0x656B,29,What are your measurements?{0D},,
344,0x5E9F,redirect,0x6588,40,You mind telling me your\nmeasurements?{0D},,2 isla(s) 91 inline
345,0x5EBC,inplace,0x5EBC,10,telop.pak,,sin codigo 91: revisar
346,0x5EC6,redirect,0x65B6,2,{0D},,
347,0x5EE3,redirect,0x65B8,2,{0D},,
348,0x5F0E,redirect,0x65BA,2,{0D},,
349,0x5F2F,redirect,0x65BC,2,{0D},,
350,0x5F52,redirect,0x65BE,2,{0D},,
351,0x5F6B,redirect,0x65C0,2,{0D},,
352,0x5FA2,redirect,0x65C2,2,{0D},,
353,0x5FB9,redirect,0x65C4,2,{0D},,
354,0x5FC6,redirect,0x65C6,2,{0D},,
355,0x6009,redirect,0x65C8,2,{0D},,
356,0x601A,redirect,0x65CA,2,{0D},,
357,0x6031,redirect,0x65CC,2,{0D},,
358,0x6042,redirect,0x65CE,2,{0D},,
359,0x6095,redirect,0x65D0,2,{0D},,
360,0x60A6,redirect,0x65D2,2,{0D},,
361,0x60C7,redirect,0x65D4,2,{0D},,
362,0x612A,redirect,0x65D6,2,{0D},,
363,0x615D,redirect,0x65D8,2,{0D},,
364,0x61C2,redirect,0x65DA,2,{0D},,
365,0x61D3,redirect,0x65DC,2,{0D},,
366,0x622A,redirect,0x65DE,2,{0D},,
367,0x6271,redirect,0x65E3,2,{0D},,
368,0x62DA,redirect,0x65E5,2,{0D},,
369,0x62F9,redirect,0x65E7,2,{0D},,
370,0x6308,redirect,0x65E9,2,{0D},,
371,0x634D,redirect,0x65EE,2,{0D},,
372,0x6380,redirect,0x65F0,2,{0D},,
373,0x63ED,redirect,0x65F2,2,{0D},,
374,0x6436,redirect,0x65F4,2,{0D},,
375,0x645D,inplace,0x645D,11,x99cel.pak,,sin codigo 91: revisar
376,0x6468,redirect,0x65F6,2,{0D},,
377,0x647B,redirect,0x65F8,2,{0D},,
378,0x6488,redirect,0x65FA,2,{0D},,
379,0x64F5,redirect,0x65FC,2,{0D},,
380,0x650C,redirect,0x65FE,2,{0D},,
381,0x6529,redirect,0x6600,2,{0D},,
382,0x6554,redirect,0x6602,2,{0D},,
383,0x6561,redirect,0x6604,2,{0D},,
384,0x659A,redirect,0x6606,2,{0D},,
385,0x65A5,redirect,0x6608,2,{0D},,
386,0x65E0,redirect,0x660A,2,{0D},,
387,0x65EB,redirect,0x660C,2,{0D},,
388,0x6618,redirect,0x660E,2,{0D},,
389,0x6651,redirect,0x6610,2,{0D},,
390,0x666A,redirect,0x6612,2,{0D},,
391,0x66A5,redirect,0x6614,2,{0D},,
392,0x66E2,redirect,0x6616,2,{0D},,
393,0x6717,redirect,0x661B,2,{0D},,
394,0x6760,redirect,0x661D,8,System{0D},,
395,0x6769,redirect,0x6625,6,Talk{0D},,
396,0x6774,redirect,0x662B,2,{0D},,
397,0x67BF,redirect,0x662D,2,{0D},,
398,0x67DA,redirect,0x662F,2,{0D},,
399,0x6819,redirect,0x6631,2,{0D},,
400,0x6842,redirect,0x6633,28,"I'm not finished, Sadaoki.{0D}",,
401,0x685B,redirect,0x664F,45,"I'm not interested in your games,\nJonathan.{0D}",,2 isla(s) 91 inline
402,0x6886,redirect,0x6682,30,I still need to talk to you.{0D},,
403,0x68A1,redirect,0x66A0,44,Make it quick.  I have a schedule\nto keep.{0D},,1 isla(s) 91 inline
404,0x68C6,redirect,0x66CF,11,Ask about{0D},,
405,0x68CB,redirect,0x66DA,6,Hojo{0D},,
406,0x68D8,redirect,0x66E0,52,What are your thoughts about\nHojo's disappearance?{0D},,1 isla(s) 91 inline
407,0x68F7,redirect,0x671A,135,"Hojo is one of our employees, yes,\nbut I haven't heard anything about\nhim being missing.{80238057}I don't really know him that well\neither.{0D}",,3 isla(s) 91 inline
408,0x694E,redirect,0x67AA,33,But he's one of your employees.{0D},,1 isla(s) 91 inline
409,0x6961,redirect,0x67CE,82,"Yes, but we have tens of\nthousands of people working for\nus on the colony alone.{0D}",,2 isla(s) 91 inline
410,0x699E,redirect,0x6826,20,Hojo's personality{0D},,
411,0x69A9,redirect,0x683A,41,"You're beginning to annoy me,\nJonathan!{0D}",,2 isla(s) 91 inline
412,0x69C0,redirect,0x6869,29,What kinda person was Hojo?{0D},,
413,0x69D7,redirect,0x6889,185,"I remember he was serious about\nwhat he did.  Real dependable\nguy.{80238057}I ran into him a few times at\nmeetings and parties and such,\nbut that was it.{80238057}I wonder what's happened to him.{0D}",,6 isla(s) 91 inline
414,0x6A5A,redirect,0x6954,44,I'll have someone look into it right\naway.{0D},,1 isla(s) 91 inline
415,0x6A8D,redirect,0x6983,19,Hojo's activities{0D},,
416,0x6A9A,redirect,0x6996,53,It seems you were the last person\nto ever see Hojo.{0D},,3 isla(s) 91 inline
417,0x6AD3,redirect,0x69D4,80,"On the 15th of last month {D0}{06}\nright here in this building, as a\nmatter of fact.{0D}",,1 isla(s) 91 inline
418,0x6B00,redirect,0x6A27,41,The 15th? I've no recollection of\nthat.{0D},,
419,0x6B23,redirect,0x6A50,133,We haven't had any big meetings\ndown at Pharmaceuticals lately\neither.{80238057}I guess it's been... maybe 6\nmonths since I last saw him.{0D},,4 isla(s) 91 inline
420,0x6B72,redirect,0x6AE1,65,You expect me to believe that? Or\nhave you gone senile already?{0D},,2 isla(s) 91 inline
421,0x6BA1,redirect,0x6B28,44,I told you I don't know anything\nabout it!{0D},,
422,0x6BBE,redirect,0x6B54,40,"The 15th {D0}{06} Hojo was here,\nwasn't he?!{0D}",,1 isla(s) 91 inline
423,0x6BE1,redirect,0x6B7F,39,"Enough, Jonathan! This is\noutrageous.{0D}",,1 isla(s) 91 inline
424,0x6C0A,redirect,0x6BA9,11,The party{0D},,
425,0x6C19,redirect,0x6BB4,24,What's this party for?{0D},,1 isla(s) 91 inline
426,0x6C2C,redirect,0x6BCF,133,It's a get-together to unveil the\nlatest product from our\npharmaceutical division.{80238057}We've invited various associates\nand clients.{0D},,4 isla(s) 91 inline
427,0x6C97,redirect,0x6C60,74,Doesn't look like your average\nbash to me.  What's that EMPS\ndoing here?{0D},,1 isla(s) 91 inline
428,0x6CE4,redirect,0x6CAD,79,Chris was saying there's hardly\nanyone from the medical industry\nhere either.{0D},,1 isla(s) 91 inline
429,0x6D0B,redirect,0x6CFF,86,Tokugawa has many business\npartners.  There's nothing\nunusual about the people here.{0D},,2 isla(s) 91 inline
430,0x6D48,redirect,0x6D5B,83,Try to be polite to other guests. \nDon't give me any headaches\nwhile you're here.{0D},,1 isla(s) 91 inline
431,0x6D8B,redirect,0x6DB1,96,"Keep your... urges under control,\nwill you?{80238057}I heard about what happened with\nthose escorts.{0D}",,3 isla(s) 91 inline
432,0x6DCE,redirect,0x6E1A,57,"Go on, enjoy yourself.  Don't\nforget you're at a party.{0D}",,1 isla(s) 91 inline
433,0x6DF9,redirect,0x6E56,10,Tokugawa{0D},,
434,0x6E0A,redirect,0x6E60,34,"What is this, an interrogation?!{0D}",,
435,0x6E27,redirect,0x6E82,158,"I left BCP and took over Tokugawa\n20 years ago.  It took me awhile to\nget the hang of things.{80238057}It's far more entertaining than my\nprevious career, anyway.{0D}",,3 isla(s) 91 inline
436,0x6ECC,redirect,0x6F29,54,I saw the holograms in the lobby. \nNice family tree.{0D},,2 isla(s) 91 inline
437,0x6EE7,redirect,0x6F65,53,I'm a businessman now.  No more\npolice work for me.{0D},,1 isla(s) 91 inline
438,0x6F16,redirect,0x6F9D,90,I don't plan on retiring anytime\nsoon.  I've got plenty of steam left\nin the engine yet.{0D},,1 isla(s) 91 inline
439,0x6F4B,redirect,0x6FFA,10,The EMPS{0D},,
440,0x6F5C,redirect,0x7004,101,I'm not obligated to answer that.{80238057}Not when it's someone as\nobnoxious as you asking the\nquestion.{0D},,
441,0x6F8B,redirect,0x7069,79,What's with that EMPS? You\ntrying to start a war? What's it\ndoing at a party?{0D},,
442,0x6FEA,redirect,0x70B8,232,That's a prototype military EMPS\ndeveloped by Tokugawa Heavy\nIndustries.{80238057}It's called the Von Braun.{80238057}It's going to be officially adopted by\nthe military in 2 years' time.{80238057}We invited several military officials\nhere as well.{0D},,2 isla(s) 91 inline
443,0x70BB,redirect,0x71A6,171,It wouldn't have been possible\nwithout the data gleaned from\nAP's years of experience.{80238057}What you see there will set a new\nbenchmark for all future weapons\ndevelopment.{0D},,3 isla(s) 91 inline
444,0x7172,redirect,0x725A,130,That's no ordinary machine.  It\nrepresents the pinnacle of\nTokugawa technology.{80238057}It's going to be the new symbol of\nthe Group.{0D},,2 isla(s) 91 inline
445,0x71D9,redirect,0x72E2,13,Visitor log{0D},,1 isla(s) 91 inline
446,0x71E4,redirect,0x72F2,49,We took a look at the visitor log at\nreception.{0D},,1 isla(s) 91 inline
447,0x71FD,redirect,0x7326,95,"On the day Hojo disappeared, the\n15th, he came here to the\nTokugawa Building.{80238057}To meet you.{0D}",,3 isla(s) 91 inline
448,0x726A,redirect,0x738E,73,"To meet me? Well, I never met\nhim.  Are you sure it's not some\nmistake?{0D}",,2 isla(s) 91 inline
449,0x72A9,redirect,0x73DD,110,"The way I see it there are two\npossibilities.{80238057}Either your staff's incompetent, or\nyou think I'm an idiot.{0D}",,1 isla(s) 91 inline
450,0x72E4,redirect,0x744E,45,"I won't stand here and take that,\nJonathan!{0D}",,
451,0x7303,redirect,0x747B,48,I know that you know that I know\nyou're lying.{0D},,1 isla(s) 91 inline
452,0x7338,redirect,0x74AE,63,"Go ahead, search the entire\nbuilding if that's what you want.{0D}",,1 isla(s) 91 inline
453,0x7373,redirect,0x74F0,17,The new product{0D},,
454,0x7382,redirect,0x7501,55,You'll always assume I'm guilty no\nmatter what I say.{0D},,
455,0x73AD,redirect,0x7538,26,What's this new product?{0D},,1 isla(s) 91 inline
456,0x73BE,redirect,0x7555,87,It's a new drug capsule Hojo\ndeveloped.  A capsule for both\nTerrestrials and Beyonds.{0D},,2 isla(s) 91 inline
457,0x7441,redirect,0x75B2,190,It allows you to evenly distribute a\ncontrolled amount of a drug\n\n throughout the body in\nweightlessness.{80238057}Its osmotic pressure system is\nmore advanced than any other\ndrug on the market.{0D},,2 isla(s) 91 inline
458,0x74A4,redirect,0x7676,52,It's also extremely heat- and\ncorrosive-resistant.{0D},,
459,0x74DF,redirect,0x76AA,156,This capsule is going to be a huge\nsuccess.  Its applications are\nvirtually unlimited.{80238057}I'm confident it'll surpass every\nother product in the K Series.{0D},,4 isla(s) 91 inline
460,0x754E,redirect,0x7752,11,The Mafia{0D},,1 isla(s) 91 inline
461,0x755F,redirect,0x7760,40,I've nothing to say to you about\nthat.{0D},,1 isla(s) 91 inline
462,0x757A,redirect,0x778B,77,You mentioned associates.  I\ncounted several people from\nHome's Mafia here.{0D},,1 isla(s) 91 inline
463,0x75CF,redirect,0x77DB,156,"Ha ha ha....  Tokugawa is a\nbusiness.{80238057}Sometimes that involves interfacing\nwith people like them.{80238057}But you needn't worry, we're not\nbreaking any laws.{0D}",,2 isla(s) 91 inline
464,0x7666,redirect,0x787D,137,"I give you my word.  Tokugawa is\na completely respectable\nbusiness.{80238057}We wouldn't go and ruin\neverything we've worked for. \nRight, Ed?{0D}",,3 isla(s) 91 inline
465,0x76B3,redirect,0x790F,49,Forgive me if I have a hard time\nbelieving you.{0D},,3 isla(s) 91 inline
466,0x76E0,redirect,0x7949,72,You can't just throw mindless\naccusations around.  Where's\nyour proof?{0D},,1 isla(s) 91 inline
467,0x7709,redirect,0x7994,10,Lorraine{0D},,1 isla(s) 91 inline
468,0x771A,redirect,0x79A1,45,Did you know Lorraine was\nmurdered on Home?{0D},,1 isla(s) 91 inline
469,0x7757,redirect,0x79D4,23,Lorraine? Who's that?{0D},,
470,0x7778,redirect,0x79EB,31,"Hojo's wife, and... and my {D0}{06}{0D}",,
471,0x77A1,redirect,0x7A0A,129,"Sorry to hear that.  He has a\ndaughter, doesn't he? I'll make\nsure she's taken care of.{80238057}I'll get someone out there\ntomorrow.{0D}",,5 isla(s) 91 inline
472,0x7828,redirect,0x7A9A,12,That's it?{0D},,
473,0x7841,redirect,0x7AA6,116,Best to leave it to the police.{80238057}That isn't something amateurs like\nyou or me should be sticking our\nnoses into.{0D},,5 isla(s) 91 inline
474,0x789E,redirect,0x7B29,90,The wife of one of your employees\nwas brutally murdered! Why\naren't you more concerned?!{0D},,2 isla(s) 91 inline
475,0x78DD,redirect,0x7B89,68,"Emotional as ever, I see.  Show\nsome control, for crying out loud!{0D}",,2 isla(s) 91 inline
476,0x7906,redirect,0x7BD3,6,Show{0D},,
477,0x7911,redirect,0x7BD9,12,Hojo photo{0D},,
478,0x7920,redirect,0x7BE5,68,"I don't need to see his picture, I\ntold you I don't know anything!{0D}",,2 isla(s) 91 inline
479,0x7943,redirect,0x7C2F,85,"That's Hojo, our DDS boy at\nTokugawa Pharmaceuticals.{80238057}He's got a brilliant mind.{0D}",,3 isla(s) 91 inline
480,0x7980,redirect,0x7C8D,30,"Yes, that's definitely Hojo.{0D}",,1 isla(s) 91 inline
481,0x799B,redirect,0x7CAE,44,That his wife next to him?\nTerrible shame.{0D},,1 isla(s) 91 inline
482,0x79BE,redirect,0x7CDD,19,Policenauts photo{0D},,1 isla(s) 91 inline
483,0x79D1,redirect,0x7CF3,61,"Try not to embarrass me, alright?\nWe were both Policenauts.{0D}",,1 isla(s) 91 inline
484,0x7A0C,redirect,0x7D33,68,Things change.  Life evolves.  The\nPolicenauts are irrelevant now.{0D},,3 isla(s) 91 inline
485,0x7A3D,redirect,0x7D80,43,Do you always carry this around\nwith you?{0D},,1 isla(s) 91 inline
486,0x7A60,redirect,0x7DAE,9,ID card{0D},,
487,0x7A6B,redirect,0x7DB7,38,No way can we show that to\nTokugawa.{0D},,1 isla(s) 91 inline
488,0x7A88,redirect,0x7DE0,65,He'll blow a fuse if he sees that. \nLet's keep it to ourselves.{0D},,1 isla(s) 91 inline
489,0x7AB9,redirect,0x7E24,6,Back{0D},,
490,0x7AC2,redirect,0x7E2A,79,Maybe I didn't choose the best\nwords.  Why don't we try\nchanging the subject.{0D},,3 isla(s) 91 inline
491,0x7AED,redirect,0x7E82,6,Look{0D},,
492,0x7AF2,redirect,0x7E88,23,What's that look for?{0D},,
493,0x7B0B,redirect,0x7E9F,94,"I don't know what's going on in\nthat head, but don't do anything to\ninsult the other guests.{0D}",,4 isla(s) 91 inline
494,0x7B50,redirect,0x7F09,52,"Just a tiny bit older than you\nremember, I'm sure.{0D}",,4 isla(s) 91 inline
495,0x7B6D,redirect,0x7F49,50,If you've got something to say\nthen spit it out.{0D},,2 isla(s) 91 inline
496,0x7B98,redirect,0x7F81,25,He looks really pissed.{0D},,1 isla(s) 91 inline
497,0x7BB1,redirect,0x7F9D,28,He always was overbearing.{0D},,
498,0x7BEC,redirect,0x7FB9,32,You know when he's mad at you.{0D},,
499,0x7C0B,redirect,0x7FD9,40,You look more intense now than\nbefore.{0D},,
500,0x7C30,redirect,0x8001,76,Running an ordinary business is\ndifficult.  Imagine what it's like for\nme.{0D},,1 isla(s) 91 inline
501,0x7C57,redirect,0x8050,36,He's got the face of a politician.{0D},,
502,0x7C74,redirect,0x8074,25,All hail Lord Tokugawa.{0D},,1 isla(s) 91 inline
503,0x7C95,redirect,0x8090,52,This is the type of outfit you\nusually see him in.{0D},,1 isla(s) 91 inline
504,0x7CC0,redirect,0x80C7,73,"You don't look like you bother too\nmuch with your appearance,\nJonathan.{0D}",,
505,0x7CE3,redirect,0x8110,69,Sadaoki's got his hand on Chris'\nshoulder.  They seem pretty\nclose.{0D},,2 isla(s) 91 inline
506,0x7D12,redirect,0x815B,39,(I bet he enjoys having me see\nthis.){0D},,1 isla(s) 91 inline
507,0x7D3D,redirect,0x8185,36,"The two of you are like that,\nhuh?{0D}",,1 isla(s) 91 inline
508,0x7D5A,redirect,0x81AC,7,Smell{0D},,
509,0x7D65,redirect,0x81B3,49,"Mmm....  That's a nice smell. \nLavender, right?{0D}",,2 isla(s) 91 inline
510,0x7D8C,redirect,0x81EA,75,It's not too strong? Odors tend to\nhang around one place in zero\ngravity.{0D},,
511,0x7DB9,redirect,0x8235,98,"No, not at all.  Women on Beyond\nnever seem to wear perfume.  It's\nnice to see someone doing it.{0D}",,2 isla(s) 91 inline
512,0x7E00,redirect,0x829D,74,Glad to hear it.  You're taking\nyour life into your own hands with\nthis.{0D},,1 isla(s) 91 inline
513,0x7E31,redirect,0x82EA,34,Like Jonathan and his cigarette.{0D},,
514,0x7E56,redirect,0x830C,2,{0D},,
515,0x7E77,redirect,0x830E,2,{0D},,
516,0x7EAE,redirect,0x8310,2,{0D},,
517,0x7EE1,redirect,0x8312,2,{0D},,
518,0x7EFE,redirect,0x8314,6,....{0D},,1 isla(s) 91 inline
519,0x7F05,redirect,0x831D,2,{0D},,
520,0x7F12,redirect,0x831F,2,{0D},,
521,0x7F1B,redirect,0x8321,13,"Hey, Chris?{0D}",,
522,0x7F24,redirect,0x832E,13,What is it?{0D},,
523,0x7F37,redirect,0x833B,39,You shouldn't talk to punks like\nhim.{0D},,1 isla(s) 91 inline
524,0x7F5A,redirect,0x8365,2,{0D},,
525,0x7F7D,redirect,0x8367,2,{0D},,
526,0x7F98,redirect,0x8369,223,"I heard it's a launch party for their\nnew drug capsule.  I've seen all\nsorts of people here.{80238057}Journalists, entertainers,\npoliticians....{80238057}I'm a little disappointed there\naren't that many medical\nprofessionals, though.{0D}",,7 isla(s) 91 inline
527,0x802F,redirect,0x845D,64,I've been wondering myself\nwhether we should carry it at\nBCCH.{0D},,2 isla(s) 91 inline
528,0x8086,redirect,0x84A3,76,"Sorry for being so personal, but...\nwhat's your relationship with\nSadaoki?{0D}",,3 isla(s) 91 inline
529,0x80BF,redirect,0x84F8,92,"Well, he's a business partner, a\nmentor, and... I guess you could\nsay my main squeeze too.{0D}",,2 isla(s) 91 inline
530,0x811A,redirect,0x855A,33,"So, the receptionist was right.{0D}",,1 isla(s) 91 inline
531,0x8141,redirect,0x857E,67,"You've got the wrong idea,\nJonathan.  I mean in a paternal\nsense.{0D}",,2 isla(s) 91 inline
532,0x8180,redirect,0x85C7,16,Main squeeze?!{0D},,1 isla(s) 91 inline
533,0x8189,redirect,0x85DA,75,"That can mean more than one\nthing, Jonathan.  I mean in a\npaternal sense.{0D}",,1 isla(s) 91 inline
534,0x81BA,redirect,0x8628,47,Don't go telling him about our\nprivate lives!{0D},,1 isla(s) 91 inline
535,0x81E3,redirect,0x865A,82,"If what they say about it is true,\nit'll have a big impact on space\ndevelopment.{0D}",,2 isla(s) 91 inline
536,0x8238,redirect,0x86B2,86,I'll have to seriously consider\nwhether it's something BCCH\nshould be involved with.{0D},,3 isla(s) 91 inline
537,0x8281,redirect,0x8711,36,I saw guys from Home's Mafia\nhere.{0D},,1 isla(s) 91 inline
538,0x82BC,redirect,0x8738,98,"The Mafia? Well, like Sadaoki\nsaid, I don't think it's anything to\nworry about.  This is Beyond.{0D}",,3 isla(s) 91 inline
539,0x8315,redirect,0x87A3,70,The Mafia? Really? That's kind of\nscary.  I wonder why they're\nhere.{0D},,2 isla(s) 91 inline
540,0x8346,redirect,0x87EF,62,I'm sure I'll be alright as long as\nI've got you two around.{0D},,2 isla(s) 91 inline
541,0x837B,redirect,0x8833,14,Ask to dance{0D},,1 isla(s) 91 inline
542,0x8388,redirect,0x8844,60,"You better not, Jonathan.  Not\nwhen Tokugawa's right here.{0D}",,2 isla(s) 91 inline
543,0x83B3,redirect,0x8886,12,Dammit....{0D},,
544,0x83BE,redirect,0x8892,38,"May I have this dance,\nmademoiselle?{0D}",,1 isla(s) 91 inline
545,0x83E9,redirect,0x88BB,88,"Ha ha ha....  That's what they\nwould say in the 20th.  Sorry, but\nmaybe not right now.{0D}",,3 isla(s) 91 inline
546,0x841E,redirect,0x891C,65,"What, you wanna do the tango in\nzero gravity? There's no floor.{0D}",,1 isla(s) 91 inline
547,0x8459,redirect,0x8960,31,Tango? More like the lambada.{0D},,1 isla(s) 91 inline
548,0x846C,redirect,0x8982,43,Maybe some other time.  I'm really\nsorry.{0D},,2 isla(s) 91 inline
549,0x848F,redirect,0x89B3,42,She knows where your hands\nwould end up.{0D},,1 isla(s) 91 inline
550,0x84B0,redirect,0x89E0,34,Are you mad about the other\nday?{0D},,1 isla(s) 91 inline
551,0x84CB,redirect,0x8A05,21,"Oh, no, not at all.{0D}",,1 isla(s) 91 inline
552,0x84E2,redirect,0x8A1D,87,"Yeah, I remember you showed me\nthis before.  I still don't remember\never meeting him.{0D}",,2 isla(s) 91 inline
553,0x850F,redirect,0x8A7D,60,"This is Hojo? No, I don't\nremember ever seeing him\nbefore.{0D}",,1 isla(s) 91 inline
554,0x8542,redirect,0x8ABC,36,I still can't remember seeing him.{0D},,2 isla(s) 91 inline
555,0x855F,redirect,0x8AE6,45,Why don't you try asking Sadaoki\nabout him?{0D},,1 isla(s) 91 inline
556,0x858E,redirect,0x8B16,40,"Work can wait, can't it? It's a\nparty.{0D}",,1 isla(s) 91 inline
557,0x85B3,redirect,0x8B41,53,Forget about work for a while. \nLet loose a little!{0D},,2 isla(s) 91 inline
558,0x85D6,redirect,0x8B7C,33,You've got that with you again?{0D},,1 isla(s) 91 inline
559,0x85F3,redirect,0x8BA0,35,It's like a reunion for you guys.{0D},,
560,0x8636,redirect,0x8BC3,68,If only Chief Becker were here\nyou could all see each other again.{0D},,1 isla(s) 91 inline
561,0x8667,redirect,0x8C0A,43,Looks like the reunion's gone a bit\nsour.{0D},,1 isla(s) 91 inline
562,0x8692,redirect,0x8C38,40,"We showed it to her at BCCH,\nremember?{0D}",,1 isla(s) 91 inline
563,0x86B7,redirect,0x8C63,37,"Not in front of Tokugawa,\nJonathan.{0D}",,1 isla(s) 91 inline
